year,position_section,position_subsection,longitude,latitude,Tract,Article_Count,Neighborhood,White alone,Black or African American alone,Hispanic or Latino,"Asian, Native Hawaiian and Pacific Islander",Other Races or Multiple Races,majority_race,Sentiment,Mean_Sentiment_Section,Mean_Sentiment_Neighborhood
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.09463248556998556,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.08,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.08,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.12070413436692504,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.11454545454545455,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.07692307692307693,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.08015857331074722,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.14415584415584418,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.17159445745511318,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.125,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.125,0.08453545127745295,0.08132846859675993
2016.0,NEWS,Metro,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.2202535355269731,0.08129181244789048,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.12249999999999998,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.08913139329805998,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1910947824105719,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.11595094448035624,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.11958675424192669,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.05882374962563644,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.05751262626262627,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.12061688311688311,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.2084142561983471,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.020508607198748034,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.12035529100529099,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.029591724700420343,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.018181818181818195,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.03994609164420486,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.06818181818181818,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.16575937950937955,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.037218567251462005,0.08453545127745295,0.08132846859675993
2016.0,REGIONAL,South,-71.06154200000002,42.3629615,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.16420688365132813,0.1441442778211467,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.028188373752889892,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.16801338508235059,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.015888188608776836,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.13645404663923177,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.09659090909090909,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.09484126984126982,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.04454545454545454,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.06316255668934241,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.15615574901289186,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.19938703360131924,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0986193783068783,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.005358605358605373,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.044122100122100126,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.00028049511815745785,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.000480898574118917,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.08852683461117195,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.022,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.14137052831082675,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.15952380952380954,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1233164983164983,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.05570003607503606,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1297458791208791,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.0607206,42.3657946,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.05227500385267372,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.10714285714285714,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.08809835045129161,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.03125,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.03125,0.08453545127745295,0.08132846859675993
2016.0,REALESTATE,unknown,-71.06154200000002,42.3629615,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.030984848484848476,0.12300697960170816,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.12409648869648869,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0426424963924964,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.0622295,42.3661864,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.05642290249433107,0.08453545127745295,0.08132846859675993
2016.0,EDITORIAL OPINION,Letters,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.049267578125,0.11113457546032023,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.02572029822029823,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.062311633514165146,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.11394588744588742,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.061861030126336244,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.05000000000000002,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.17857142857142858,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.17857142857142858,0.08453545127745295,0.08132846859675993
2016.0,MAGAZINE,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0632996632996633,0.11947133181260178,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.010000000000000002,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.18079088224437057,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.15931457431457438,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.10145061728395059,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.15960828523328519,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.037336860670194,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.005107526881720436,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.05595238095238099,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.08441624579124576,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.09505437977660199,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.25,0.08453545127745295,0.08132846859675993
2016.0,NEWS,Metro,-71.0609772,42.3638828,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.10312896608077335,0.08129181244789048,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1664115646258503,0.08453545127745295,0.08132846859675993
2016.0,NEWS,Metro,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.003758366800535476,0.08129181244789048,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.02253341687552215,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.04308495002939449,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.03909919867366676,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.05500000000000001,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.041444203944203964,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.10372156438332904,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1607142857142857,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.040701176303854884,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.09223935439560438,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.020625,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.05003086419753087,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.016000000000000004,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.01788576632838929,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.1375,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.1375,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.08181818181818182,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.2591739497399875,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.14508336973933303,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.09243849206349206,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.04,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.16462761947836574,0.08453545127745295,0.08132846859675993
2016.0,LIVING ARTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.06439393939393939,0.11883146937622137,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.05333333333333334,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.05333333333333334,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.09259588207935314,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.030000000000000006,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0358872767857143,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.11177536231884055,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.21336162272781994,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.15158280922431866,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.0622295,42.3661864,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.06870748299319727,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.0622295,42.3661864,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.14015422077922074,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.06776859504132232,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.03189169164169164,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.04891208408449788,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.07448717948717946,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1321976987231224,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.049145299145299144,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.052000000000000005,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1344771241830065,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.10894387221973428,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.13033316356845778,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.0622295,42.3661864,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.04102193026611631,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.14752066115702478,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.09166666666666667,0.08453545127745295,0.08132846859675993
2016.0,EDITORIAL OPINION,Opinion,-71.0605212,42.3641054,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.09137194042854421,0.11113457546032023,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.11105877616747177,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.02340909090909091,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.15714285714285714,0.08453545127745295,0.08132846859675993
2016.0,NEWS,Metro,-71.0630904,42.365145,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0571797520661157,0.08129181244789048,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.11603560405643733,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.125,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.0622295,42.3661864,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.125,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.05043478260869566,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.010000000000000002,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.06794098822324629,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.04,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.2256267806267806,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.10961054994388326,0.08453545127745295,0.08132846859675993
2016.0,BUSINESS,unknown,-71.06154200000002,42.3629615,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0928482719466326,0.08800779749390043,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1292238421955403,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1587507086167801,0.08453545127745295,0.08132846859675993
2016.0,SPORTS,unknown,-71.062146,42.366198,20303.0,208.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.041729232624755024,0.08453545127745295,0.08132846859675993
