geoid,cr_geoid,name,original_id,pop100,hu100,state_place_fips
250251103012025,175,Jamaica Plain,11,18,10,2507000
250251103012026,175,Jamaica Plain,11,0,0,2507000
250251106073002,175,Jamaica Plain,11,199,77,2507000
250251201031000,175,Jamaica Plain,11,91,44,2507000
250251201031001,175,Jamaica Plain,11,236,111,2507000
250251201031002,175,Jamaica Plain,11,0,0,2507000
250251201031003,175,Jamaica Plain,11,0,0,2507000
250251201031004,175,Jamaica Plain,11,188,77,2507000
250251201031005,175,Jamaica Plain,11,112,53,2507000
250251201031006,175,Jamaica Plain,11,71,32,2507000
250251201031007,175,Jamaica Plain,11,93,55,2507000
250251201031008,175,Jamaica Plain,11,45,24,2507000
250251201031009,175,Jamaica Plain,11,140,63,2507000
250251201031010,175,Jamaica Plain,11,164,70,2507000
250251201031011,175,Jamaica Plain,11,45,20,2507000
250251201031012,175,Jamaica Plain,11,41,18,2507000
250251201031013,175,Jamaica Plain,11,46,23,2507000
250251201031014,175,Jamaica Plain,11,101,40,2507000
250251201031015,175,Jamaica Plain,11,4,1,2507000
250251201031016,175,Jamaica Plain,11,131,65,2507000
250251201041000,175,Jamaica Plain,11,0,0,2507000
250251201041001,175,Jamaica Plain,11,0,0,2507000
250251201041002,175,Jamaica Plain,11,0,0,2507000
250251201041003,175,Jamaica Plain,11,0,0,2507000
250251201041004,175,Jamaica Plain,11,55,23,2507000
250251201041005,175,Jamaica Plain,11,266,144,2507000
250251201041006,175,Jamaica Plain,11,133,63,2507000
250251201041007,175,Jamaica Plain,11,0,0,2507000
250251201041008,175,Jamaica Plain,11,0,0,2507000
250251201041009,175,Jamaica Plain,11,62,22,2507000
250251201042000,175,Jamaica Plain,11,1,0,2507000
250251201042001,175,Jamaica Plain,11,111,54,2507000
250251201042002,175,Jamaica Plain,11,226,106,2507000
250251201042003,175,Jamaica Plain,11,82,43,2507000
250251201042004,175,Jamaica Plain,11,379,148,2507000
250251201042005,175,Jamaica Plain,11,0,0,2507000
250251201043000,175,Jamaica Plain,11,3,2,2507000
250251201043001,175,Jamaica Plain,11,72,39,2507000
250251201043002,175,Jamaica Plain,11,93,55,2507000
250251201043003,175,Jamaica Plain,11,117,73,2507000
250251201043004,175,Jamaica Plain,11,119,64,2507000
250251201043005,175,Jamaica Plain,11,0,0,2507000
250251201043006,175,Jamaica Plain,11,25,17,2507000
250251201043007,175,Jamaica Plain,11,70,46,2507000
250251201043008,175,Jamaica Plain,11,186,105,2507000
250251201043009,175,Jamaica Plain,11,39,21,2507000
250251201043010,175,Jamaica Plain,11,56,35,2507000
250251201051000,175,Jamaica Plain,11,0,0,2507000
250251201051001,175,Jamaica Plain,11,37,21,2507000
250251201051002,175,Jamaica Plain,11,132,0,2507000
250251201051003,175,Jamaica Plain,11,0,0,2507000
250251201051004,175,Jamaica Plain,11,0,0,2507000
250251201051005,175,Jamaica Plain,11,33,12,2507000
250251201051006,175,Jamaica Plain,11,22,9,2507000
250251201051007,175,Jamaica Plain,11,0,0,2507000
250251201051008,175,Jamaica Plain,11,77,2,2507000
250251201051009,175,Jamaica Plain,11,139,59,2507000
250251201051010,175,Jamaica Plain,11,51,18,2507000
250251201051011,175,Jamaica Plain,11,0,0,2507000
250251201051012,175,Jamaica Plain,11,22,10,2507000
250251201051013,175,Jamaica Plain,11,35,13,2507000
250251201051014,175,Jamaica Plain,11,46,20,2507000
250251201051015,175,Jamaica Plain,11,90,9,2507000
250251201051016,175,Jamaica Plain,11,174,73,2507000
250251201051017,175,Jamaica Plain,11,0,0,2507000
250251201051018,175,Jamaica Plain,11,18,0,2507000
250251201051019,175,Jamaica Plain,11,0,0,2507000
250251201051020,175,Jamaica Plain,11,0,0,2507000
250251201051021,175,Jamaica Plain,11,0,0,2507000
250251201051022,175,Jamaica Plain,11,0,0,2507000
250251201051023,175,Jamaica Plain,11,0,0,2507000
250251201051024,175,Jamaica Plain,11,0,0,2507000
250251201051025,175,Jamaica Plain,11,0,0,2507000
250251201052000,175,Jamaica Plain,11,0,0,2507000
250251201052001,175,Jamaica Plain,11,47,21,2507000
250251201052002,175,Jamaica Plain,11,25,12,2507000
250251201052003,175,Jamaica Plain,11,1,1,2507000
250251201052004,175,Jamaica Plain,11,0,0,2507000
250251201052005,175,Jamaica Plain,11,45,18,2507000
250251201052006,175,Jamaica Plain,11,82,0,2507000
250251201052007,175,Jamaica Plain,11,0,0,2507000
250251201052008,175,Jamaica Plain,11,34,18,2507000
250251201052009,175,Jamaica Plain,11,0,0,2507000
250251201052010,175,Jamaica Plain,11,19,10,2507000
250251201052011,175,Jamaica Plain,11,74,28,2507000
250251201052012,175,Jamaica Plain,11,49,24,2507000
250251201052013,175,Jamaica Plain,11,17,10,2507000
250251201052014,175,Jamaica Plain,11,157,72,2507000
250251201052015,175,Jamaica Plain,11,28,13,2507000
250251201052016,175,Jamaica Plain,11,30,14,2507000
250251201052017,175,Jamaica Plain,11,143,60,2507000
250251201052018,175,Jamaica Plain,11,20,11,2507000
250251201052019,175,Jamaica Plain,11,56,23,2507000
250251201052020,175,Jamaica Plain,11,8,3,2507000
250251201052021,175,Jamaica Plain,11,0,0,2507000
250251201052022,175,Jamaica Plain,11,98,50,2507000
250251201052023,175,Jamaica Plain,11,0,0,2507000
250251201053000,175,Jamaica Plain,11,49,35,2507000
250251201053001,175,Jamaica Plain,11,0,0,2507000
250251201053002,175,Jamaica Plain,11,52,32,2507000
250251201053003,175,Jamaica Plain,11,174,112,2507000
250251201053004,175,Jamaica Plain,11,33,13,2507000
250251201053005,175,Jamaica Plain,11,186,70,2507000
250251201053006,175,Jamaica Plain,11,1,0,2507000
250251201053007,175,Jamaica Plain,11,0,0,2507000
250251201053008,175,Jamaica Plain,11,24,10,2507000
250251201053009,175,Jamaica Plain,11,0,0,2507000
250251201053010,175,Jamaica Plain,11,0,0,2507000
250251201053011,175,Jamaica Plain,11,91,36,2507000
250251201053012,175,Jamaica Plain,11,0,0,2507000
250251201053013,175,Jamaica Plain,11,0,0,2507000
250251201053014,175,Jamaica Plain,11,23,10,2507000
250251201053015,175,Jamaica Plain,11,0,0,2507000
250251201053016,175,Jamaica Plain,11,0,0,2507000
250251201053017,175,Jamaica Plain,11,0,0,2507000
250251201053018,175,Jamaica Plain,11,0,0,2507000
250251201053019,175,Jamaica Plain,11,2,1,2507000
250251202011000,175,Jamaica Plain,11,55,23,2507000
250251202011001,175,Jamaica Plain,11,239,158,2507000
250251202011002,175,Jamaica Plain,11,144,75,2507000
250251202011003,175,Jamaica Plain,11,454,225,2507000
250251202011004,175,Jamaica Plain,11,0,0,2507000
250251202011005,175,Jamaica Plain,11,174,88,2507000
250251202011006,175,Jamaica Plain,11,81,42,2507000
250251202011007,175,Jamaica Plain,11,0,0,2507000
250251202011008,175,Jamaica Plain,11,0,0,2507000
250251202011009,175,Jamaica Plain,11,0,0,2507000
250251202011010,175,Jamaica Plain,11,0,0,2507000
250251202012000,175,Jamaica Plain,11,393,165,2507000
250251202012001,175,Jamaica Plain,11,164,101,2507000
250251202012002,175,Jamaica Plain,11,155,120,2507000
250251202012003,175,Jamaica Plain,11,28,7,2507000
250251202012004,175,Jamaica Plain,11,0,0,2507000
250251202012005,175,Jamaica Plain,11,0,0,2507000
250251202012006,175,Jamaica Plain,11,0,0,2507000
250251202012007,175,Jamaica Plain,11,0,0,2507000
250251202012008,175,Jamaica Plain,11,0,0,2507000
250251202012009,175,Jamaica Plain,11,40,26,2507000
250251202012010,175,Jamaica Plain,11,141,53,2507000
250251202012011,175,Jamaica Plain,11,41,18,2507000
250251202012012,175,Jamaica Plain,11,495,202,2507000
250251202012013,175,Jamaica Plain,11,33,19,2507000
250251202012014,175,Jamaica Plain,11,58,30,2507000
250251202012015,175,Jamaica Plain,11,44,30,2507000
250251202012016,175,Jamaica Plain,11,50,25,2507000
250251202012017,175,Jamaica Plain,11,199,98,2507000
250251202013000,175,Jamaica Plain,11,30,9,2507000
250251202013001,175,Jamaica Plain,11,71,37,2507000
250251202013002,175,Jamaica Plain,11,0,0,2507000
250251202013003,175,Jamaica Plain,11,22,10,2507000
250251202013004,175,Jamaica Plain,11,0,0,2507000
250251202013005,175,Jamaica Plain,11,87,48,2507000
250251202013006,175,Jamaica Plain,11,78,35,2507000
250251202013007,175,Jamaica Plain,11,163,82,2507000
250251202013008,175,Jamaica Plain,11,0,0,2507000
250251202013009,175,Jamaica Plain,11,0,0,2507000
250251202013010,175,Jamaica Plain,11,0,0,2507000
250251202013011,175,Jamaica Plain,11,0,0,2507000
250251203011000,175,Jamaica Plain,11,39,13,2507000
250251203011001,175,Jamaica Plain,11,87,34,2507000
250251203011002,175,Jamaica Plain,11,54,21,2507000
250251203011003,175,Jamaica Plain,11,204,88,2507000
250251203011004,175,Jamaica Plain,11,180,59,2507000
250251203011005,175,Jamaica Plain,11,107,48,2507000
250251203011006,175,Jamaica Plain,11,114,44,2507000
250251203011007,175,Jamaica Plain,11,252,82,2507000
250251203011008,175,Jamaica Plain,11,129,54,2507000
250251203012000,175,Jamaica Plain,11,77,33,2507000
250251203012001,175,Jamaica Plain,11,106,42,2507000
250251203012002,175,Jamaica Plain,11,249,88,2507000
250251203012003,175,Jamaica Plain,11,232,92,2507000
250251203012004,175,Jamaica Plain,11,191,76,2507000
250251203013000,175,Jamaica Plain,11,223,99,2507000
250251203013001,175,Jamaica Plain,11,142,41,2507000
250251203013002,175,Jamaica Plain,11,117,41,2507000
250251203013003,175,Jamaica Plain,11,130,43,2507000
250251203013004,175,Jamaica Plain,11,143,54,2507000
250251203013005,175,Jamaica Plain,11,59,29,2507000
250251203013006,175,Jamaica Plain,11,224,98,2507000
250251203013007,175,Jamaica Plain,11,146,62,2507000
250251203013008,175,Jamaica Plain,11,24,12,2507000
250251203013009,175,Jamaica Plain,11,335,75,2507000
250251203014000,175,Jamaica Plain,11,18,10,2507000
250251203014001,175,Jamaica Plain,11,111,51,2507000
250251203014002,175,Jamaica Plain,11,0,0,2507000
250251203014003,175,Jamaica Plain,11,149,72,2507000
250251203014004,175,Jamaica Plain,11,110,37,2507000
250251203014005,175,Jamaica Plain,11,0,0,2507000
250251203014006,175,Jamaica Plain,11,53,22,2507000
250251203014007,175,Jamaica Plain,11,58,22,2507000
250251203014008,175,Jamaica Plain,11,64,33,2507000
250251203014009,175,Jamaica Plain,11,103,46,2507000
250251203014010,175,Jamaica Plain,11,76,31,2507000
250251203014011,175,Jamaica Plain,11,83,38,2507000
250251203014012,175,Jamaica Plain,11,146,82,2507000
250251203014013,175,Jamaica Plain,11,0,0,2507000
250251203014014,175,Jamaica Plain,11,0,0,2507000
250251203014015,175,Jamaica Plain,11,91,45,2507000
250251203014016,175,Jamaica Plain,11,46,22,2507000
250251203014017,175,Jamaica Plain,11,0,0,2507000
250251203014018,175,Jamaica Plain,11,38,16,2507000
250251203014019,175,Jamaica Plain,11,85,40,2507000
250251204001000,175,Jamaica Plain,11,0,0,2507000
250251204001001,175,Jamaica Plain,11,92,45,2507000
250251204001002,175,Jamaica Plain,11,129,63,2507000
250251204001003,175,Jamaica Plain,11,0,0,2507000
250251204001004,175,Jamaica Plain,11,21,16,2507000
250251204001005,175,Jamaica Plain,11,106,42,2507000
250251204001006,175,Jamaica Plain,11,63,32,2507000
250251204001007,175,Jamaica Plain,11,35,14,2507000
250251204001008,175,Jamaica Plain,11,14,8,2507000
250251204001009,175,Jamaica Plain,11,34,18,2507000
250251204001010,175,Jamaica Plain,11,147,92,2507000
250251204001011,175,Jamaica Plain,11,80,30,2507000
250251204001012,175,Jamaica Plain,11,135,64,2507000
250251204002000,175,Jamaica Plain,11,0,0,2507000
250251204002001,175,Jamaica Plain,11,54,29,2507000
250251204002002,175,Jamaica Plain,11,121,59,2507000
250251204002003,175,Jamaica Plain,11,86,43,2507000
250251204002004,175,Jamaica Plain,11,23,13,2507000
250251204002005,175,Jamaica Plain,11,71,26,2507000
250251204002006,175,Jamaica Plain,11,122,94,2507000
250251204002007,175,Jamaica Plain,11,50,25,2507000
250251204002008,175,Jamaica Plain,11,29,19,2507000
250251204002009,175,Jamaica Plain,11,34,14,2507000
250251204002010,175,Jamaica Plain,11,86,41,2507000
250251204002011,175,Jamaica Plain,11,0,0,2507000
250251204003000,175,Jamaica Plain,11,78,46,2507000
250251204003001,175,Jamaica Plain,11,34,17,2507000
250251204003002,175,Jamaica Plain,11,40,14,2507000
250251204003003,175,Jamaica Plain,11,154,95,2507000
250251204003004,175,Jamaica Plain,11,120,53,2507000
250251204003005,175,Jamaica Plain,11,83,43,2507000
250251204003006,175,Jamaica Plain,11,188,100,2507000
250251204003007,175,Jamaica Plain,11,82,41,2507000
250251204003008,175,Jamaica Plain,11,67,32,2507000
250251204003009,175,Jamaica Plain,11,49,25,2507000
250251204004000,175,Jamaica Plain,11,81,43,2507000
250251204004001,175,Jamaica Plain,11,74,40,2507000
250251204004002,175,Jamaica Plain,11,151,75,2507000
250251204004003,175,Jamaica Plain,11,44,29,2507000
250251204004004,175,Jamaica Plain,11,88,43,2507000
250251204004005,175,Jamaica Plain,11,345,106,2507000
250251204004006,175,Jamaica Plain,11,201,97,2507000
250251204004007,175,Jamaica Plain,11,19,6,2507000
250251204004008,175,Jamaica Plain,11,80,40,2507000
250251204004009,175,Jamaica Plain,11,164,69,2507000
250251204004010,175,Jamaica Plain,11,155,81,2507000
250251204004011,175,Jamaica Plain,11,72,26,2507000
250251204004012,175,Jamaica Plain,11,25,15,2507000
250251204004013,175,Jamaica Plain,11,151,82,2507000
250251204004014,175,Jamaica Plain,11,12,4,2507000
250251204004015,175,Jamaica Plain,11,200,89,2507000
250251204005000,175,Jamaica Plain,11,44,16,2507000
250251204005001,175,Jamaica Plain,11,84,42,2507000
250251204005002,175,Jamaica Plain,11,72,29,2507000
250251204005003,175,Jamaica Plain,11,79,43,2507000
250251204005004,175,Jamaica Plain,11,32,11,2507000
250251204005005,175,Jamaica Plain,11,119,55,2507000
250251204005006,175,Jamaica Plain,11,77,32,2507000
250251204005007,175,Jamaica Plain,11,160,62,2507000
250251204005008,175,Jamaica Plain,11,17,6,2507000
250251204005009,175,Jamaica Plain,11,60,23,2507000
250251204005010,175,Jamaica Plain,11,292,167,2507000
250251204005011,175,Jamaica Plain,11,184,91,2507000
250251204005012,175,Jamaica Plain,11,132,83,2507000
250251204005013,175,Jamaica Plain,11,110,67,2507000
250251205001000,175,Jamaica Plain,11,33,9,2507000
250251205001001,175,Jamaica Plain,11,65,23,2507000
250251205001002,175,Jamaica Plain,11,65,25,2507000
250251205001003,175,Jamaica Plain,11,85,27,2507000
250251205001004,175,Jamaica Plain,11,133,44,2507000
250251205001005,175,Jamaica Plain,11,69,29,2507000
250251205001006,175,Jamaica Plain,11,0,0,2507000
250251205001007,175,Jamaica Plain,11,79,52,2507000
250251205001008,175,Jamaica Plain,11,133,49,2507000
250251205001009,175,Jamaica Plain,11,123,61,2507000
250251205001010,175,Jamaica Plain,11,39,15,2507000
250251205002000,175,Jamaica Plain,11,128,43,2507000
250251205002001,175,Jamaica Plain,11,258,91,2507000
250251205002002,175,Jamaica Plain,11,347,136,2507000
250251205003000,175,Jamaica Plain,11,45,13,2507000
250251205003001,175,Jamaica Plain,11,39,14,2507000
250251205003002,175,Jamaica Plain,11,229,83,2507000
250251205003003,175,Jamaica Plain,11,224,87,2507000
250251205003004,175,Jamaica Plain,11,151,68,2507000
250251205003005,175,Jamaica Plain,11,86,36,2507000
250251206001000,175,Jamaica Plain,11,335,151,2507000
250251206001001,175,Jamaica Plain,11,69,28,2507000
250251206001002,175,Jamaica Plain,11,388,181,2507000
250251206001003,175,Jamaica Plain,11,0,0,2507000
250251206001004,175,Jamaica Plain,11,48,26,2507000
250251206001005,175,Jamaica Plain,11,0,0,2507000
250251206001006,175,Jamaica Plain,11,21,12,2507000
250251206001007,175,Jamaica Plain,11,4,3,2507000
250251206002000,175,Jamaica Plain,11,272,122,2507000
250251206002001,175,Jamaica Plain,11,0,0,2507000
250251206002002,175,Jamaica Plain,11,106,45,2507000
250251206002003,175,Jamaica Plain,11,126,61,2507000
250251206002004,175,Jamaica Plain,11,126,75,2507000
250251206002005,175,Jamaica Plain,11,94,51,2507000
250251206003000,175,Jamaica Plain,11,115,50,2507000
250251206003001,175,Jamaica Plain,11,126,67,2507000
250251206003002,175,Jamaica Plain,11,100,43,2507000
250251206003003,175,Jamaica Plain,11,137,61,2507000
250251206003004,175,Jamaica Plain,11,85,44,2507000
250251206003005,175,Jamaica Plain,11,113,48,2507000
250251206003006,175,Jamaica Plain,11,70,35,2507000
250251207001000,175,Jamaica Plain,11,0,0,2507000
250251207001001,175,Jamaica Plain,11,0,0,2507000
250251207001002,175,Jamaica Plain,11,19,0,2507000
250251207001003,175,Jamaica Plain,11,490,232,2507000
250251207001004,175,Jamaica Plain,11,176,90,2507000
250251207001005,175,Jamaica Plain,11,0,0,2507000
250251207001006,175,Jamaica Plain,11,0,0,2507000
250251207001007,175,Jamaica Plain,11,277,112,2507000
250251207002000,175,Jamaica Plain,11,78,39,2507000
250251207002001,175,Jamaica Plain,11,111,54,2507000
250251207002002,175,Jamaica Plain,11,676,423,2507000
250251207002003,175,Jamaica Plain,11,0,0,2507000
250251207002004,175,Jamaica Plain,11,117,57,2507000
250251207002005,175,Jamaica Plain,11,70,37,2507000
250259810001000,175,Jamaica Plain,11,1,1,2507000
250259810001001,175,Jamaica Plain,11,0,0,2507000
250259810001002,175,Jamaica Plain,11,0,0,2507000
250259810001003,175,Jamaica Plain,11,0,0,2507000
250259810001004,175,Jamaica Plain,11,0,0,2507000
250259810001005,175,Jamaica Plain,11,0,0,2507000
250259810001006,175,Jamaica Plain,11,0,0,2507000
250259810001007,175,Jamaica Plain,11,0,0,2507000
250259810001008,175,Jamaica Plain,11,0,0,2507000
250259810001009,175,Jamaica Plain,11,4,1,2507000
250259810001010,175,Jamaica Plain,11,17,3,2507000
250259810001011,175,Jamaica Plain,11,0,0,2507000
250259810001012,175,Jamaica Plain,11,0,0,2507000
250259810001013,175,Jamaica Plain,11,0,0,2507000
250259811003000,175,Jamaica Plain,11,0,0,2507000
250259811003001,175,Jamaica Plain,11,0,1,2507000
250259811003002,175,Jamaica Plain,11,0,0,2507000
250259811003003,175,Jamaica Plain,11,0,0,2507000
250259811003004,175,Jamaica Plain,11,0,0,2507000
250259811003005,175,Jamaica Plain,11,0,0,2507000
250259811003006,175,Jamaica Plain,11,0,0,2507000
250259811003007,175,Jamaica Plain,11,0,0,2507000
250259811003008,175,Jamaica Plain,11,0,0,2507000
250259811003009,175,Jamaica Plain,11,0,0,2507000
250259811003010,175,Jamaica Plain,11,0,0,2507000
