hl1_x,position_section,position_subsection,author,year,longitude,latitude,Tracts,T_Total,T_White alone,T_Black or African American alone,T_American Indian and Alaska Native alone,T_Asian alone,T_Native Hawaiian and Other Pacific Islander alone,T_Some Other Race alone,T_Population of two or more races,T_Total Hispanic or Latino origin,T_Not Hispanic or Latino,T_Hispanic or Latino,Article_Count,T_majority_race,Neighborhood,White alone,Black or African American alone,Hispanic or Latino,"Asian, Native Hawaiian and Pacific Islander",Other Races or Multiple Races,majority_race
us firms face more scrutiny on foreign workers visas,BUSINESS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
the globe top 20s,SPORTS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
the end of the world again,EDITORIAL OPINION,Opinion,By Alex Beam,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
ainge betting on himself ainge is betting on himself over fultz,SPORTS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
after epa drops climate records boston steps in,NEWS,Metro,unknown,2017.0,-71.057993,42.360406,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
whole30 promises to reset your wholelife. does it,NEWS,Metro,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
bruins golden knights,SPORTS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
nhl standings,SPORTS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
healey giving trump administration lots to think about in numerous court cases,NEWS,Metro,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
rounds of thursday nba draft,SPORTS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
philip glass resounds at pem,LIVING ARTS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
suspect charged in killing of woman in princeton,NEWS,Metro,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
newest bruin has plenty of work to do,SPORTS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
missed rides late rides lost rides the ride,NEWS,Metro,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
minuteman health seeking for profit status,BUSINESS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
tatum gets the seal of approval,SPORTS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
an effort to change the language of addiction,NEWS,Metro,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
jazz thumbnails,SPORTS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
lunar eclipse comet were in view,NEWS,Metro,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
final settlement approved to end 38 studios case,BUSINESS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
curtain drops at the circus,NEWS,Metro,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
lowell nips terriers river hawks edge terriers,SPORTS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
this day in history,NEWS,Metro,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
this day in history,NEWS,Metro,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
walsh says space savers with threats won stay,NEWS,Metro,unknown,2017.0,-71.057993,42.360406,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
sjc opts out of ruling on records,NEWS,Metro,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
raizlabs acquired by chicago company,BUSINESS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
en route to town don henley talks thoreau,LIVING ARTS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
clear mandate to turn city growth into defining legacy,NEWS,Metro,unknown,2017.0,-71.057993,42.360406,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
amid controversy barstool sports standing by its brand,BUSINESS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
beyond the tussle two iconic works,NEWS,Metro,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
rosie in love with worcester cop,LIVING ARTS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
state pot sale rules to be drafted by dec. 29,BUSINESS,unknown,unknown,2017.0,-71.05935029999999,42.3602242,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
ex senate candidate robinson found dead,NEWS,Metro,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
with human error factor lab opponents fears are justified,EDITORIAL OPINION,Letters,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
directv customers deprived of stations,NEWS,Metro,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
as school grew adjuncts languished,EDITORIAL OPINION,Letters,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
mass. of movies,LIVING ARTS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
for poodle purists there are no mixed feelings,NEWS,Metro,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
latino leadership lacking in city hall report says,NEWS,Metro,unknown,2017.0,-71.057993,42.360406,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
faces from boston tv past get together to celebrate book,LIVING ARTS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
brown likely for summer league,SPORTS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
jury hears dramatic mccarthy interview court listens to mccarthy dramatic police interview,NEWS,Metro,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
startups see lessons in uber woes,BUSINESS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
incomplete picture of mayoral hopeful,EDITORIAL OPINION,Letters,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
with uber doing damage control can lyft accelerate,BUSINESS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
custom made,BUSINESS,unknown,unknown,2017.0,-71.04880179999999,42.3602482,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
cathedral tops st. mary,SPORTS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
new search for helipad location after opposition from seaport neighbors,BUSINESS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
new search for helipad location after opposition from seaport neighbors,BUSINESS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
patrick presses claim of immunity,NEWS,Metro,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
judge seeking legal fees inquiry,NEWS,Metro,unknown,2017.0,-71.05574120000001,42.3591247,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
judge seeking legal fees inquiry,NEWS,Metro,unknown,2017.0,-71.05574120000001,42.3591247,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
boston refused to detain immigrants for ice,NEWS,Metro,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
how to stop trumpian excess in massachusetts,EDITORIAL OPINION,Editorial,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
things to know about duck boats,NEWS,Metro,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
talks make drug prices easier to swallow,BUSINESS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
sjc will rule on detaining migrants,NEWS,Metro,unknown,2017.0,-71.0614171,42.3592095,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
health insurer shifts its focus,BUSINESS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
georgetown brings back ewing,SPORTS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
taxi app stalls,BUSINESS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
agencies withhold data cite terror risk,NEWS,Metro,unknown,2017.0,-71.0611924,42.3591924,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
nick littlefield kennedy catalyst dies at 74,NEWS,Metro,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
new way forward for urban schools,EDITORIAL OPINION,Editorial,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
bar too popular industrial park says,BUSINESS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
ireland vertex battle over cystic fibrosis drug cost,BUSINESS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
time machine iranian hostage returns to boston,NEWS,Metro,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
it about establishing and respecting comfort zone,EDITORIAL OPINION,Letters,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
no country for older folk,NEWS,Metro,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
need to relax join this cast of knitters.,LIVING ARTS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
lowell passes on sanctuary city status,NEWS,Metro,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
casino gambling,NEWS,Metro,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
yun keeps paperback handy,LIVING ARTS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
arnold house nursing home,REGIONAL,North,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
jay calnan,REGIONAL,South,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
here the ordinary is special,REGIONAL,North,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
cave microbes in mexico may be up to 50 000 years old,NEWS,Metro,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
patriotic role for belichick,LIVING ARTS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
jshaw furniture design,REGIONAL,West,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
letters to the editor of the globe magazine,MAGAZINE,unknown,unknown,2017.0,-71.0561981,42.3587684,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
room for doubt drophed please keep in notes for copy desk ... hulking home tiny house as the debate rages on we try to nail down how much space person really needs.,REALESTATE,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
noteworthy,REGIONAL,North,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
do not abolish mcas accountability is essential,EDITORIAL OPINION,Letters,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
it game on for turkeys,NEWS,Metro,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
making the dollars count,EDITORIAL OPINION,Opinion,By Bjorn Lomborg,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
unions are not standing in the way of paid family leave for city workers,EDITORIAL OPINION,Letters,unknown,2017.0,-71.057993,42.360406,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
what in name fewer headaches,NEWS,Metro,unknown,2017.0,-71.057993,42.360406,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
michigan peppers can do it all,SPORTS,unknown,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
security heavy as kin friends mourn hernandez,NEWS,Metro,unknown,2017.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,952.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
