hl1_x,position_section,position_subsection,author,year,longitude,latitude,Tracts,T_Total,T_White alone,T_Black or African American alone,T_American Indian and Alaska Native alone,T_Asian alone,T_Native Hawaiian and Other Pacific Islander alone,T_Some Other Race alone,T_Population of two or more races,T_Total Hispanic or Latino origin,T_Not Hispanic or Latino,T_Hispanic or Latino,Article_Count,T_majority_race,Neighborhood,White alone,Black or African American alone,Hispanic or Latino,"Asian, Native Hawaiian and Pacific Islander",Other Races or Multiple Races,majority_race
major reform of taxi system would hurt more than help,EDITORIAL OPINION,Letters,unknown,2013.0,-71.1141118,42.3132414,120400.0,5751.0,4644.0,428.0,25.0,262.0,2.0,186.0,204.0,5751.0,5185.0,566.0,8.0,T_White alone,Jamaica Plain,21463.0,4511.0,8664.0,3042.0,2335.0,White alone
newton fund raiser aids minority leadership development,REGIONAL,West,unknown,2013.0,-71.1116595,42.3121039,120400.0,5751.0,4644.0,428.0,25.0,262.0,2.0,186.0,204.0,5751.0,5185.0,566.0,8.0,T_White alone,Jamaica Plain,21463.0,4511.0,8664.0,3042.0,2335.0,White alone
too many irresponsible bike riders,EDITORIAL OPINION,Letters,unknown,2013.0,-71.1141118,42.3132414,120400.0,5751.0,4644.0,428.0,25.0,262.0,2.0,186.0,204.0,5751.0,5185.0,566.0,8.0,T_White alone,Jamaica Plain,21463.0,4511.0,8664.0,3042.0,2335.0,White alone
bay state politics consider ourselves fortunate,EDITORIAL OPINION,Letters,unknown,2013.0,-71.1141118,42.3132414,120400.0,5751.0,4644.0,428.0,25.0,262.0,2.0,186.0,204.0,5751.0,5185.0,566.0,8.0,T_White alone,Jamaica Plain,21463.0,4511.0,8664.0,3042.0,2335.0,White alone
drumming up support,NEWS,Metro,unknown,2013.0,-71.1141118,42.3132414,120400.0,5751.0,4644.0,428.0,25.0,262.0,2.0,186.0,204.0,5751.0,5185.0,566.0,8.0,T_White alone,Jamaica Plain,21463.0,4511.0,8664.0,3042.0,2335.0,White alone
neighborhood council right to fight development in court,EDITORIAL OPINION,Letters,unknown,2013.0,-71.1141118,42.3132414,120400.0,5751.0,4644.0,428.0,25.0,262.0,2.0,186.0,204.0,5751.0,5185.0,566.0,8.0,T_White alone,Jamaica Plain,21463.0,4511.0,8664.0,3042.0,2335.0,White alone
walking contradiction with clear sense of style,LIVING ARTS,unknown,unknown,2013.0,-71.09416,42.360091,353102.0,,,,,,,,,,,,,,,,,,,,
school choice plan is selected,NEWS,Metro,unknown,2013.0,-71.09416,42.360091,353102.0,,,,,,,,,,,,,,,,,,,,
web activist swartz takes own life,NEWS,Metro,unknown,2013.0,-71.09416,42.360091,353102.0,,,,,,,,,,,,,,,,,,,,
on the battlefield drugs made in mobile labs,BUSINESS,unknown,unknown,2013.0,-71.09416,42.360091,353102.0,,,,,,,,,,,,,,,,,,,,
my documentary with noam,LIVING ARTS,unknown,unknown,2013.0,-71.09416,42.360091,353102.0,,,,,,,,,,,,,,,,,,,,
cellphone networks overwhelmed after blasts,BUSINESS,unknown,unknown,2013.0,-71.09416,42.360091,353102.0,,,,,,,,,,,,,,,,,,,,
science on trial assessing risks and responsibilities of predictions,NEWS,unknown,unknown,2013.0,-71.09416,42.360091,353102.0,,,,,,,,,,,,,,,,,,,,
bombing puts town in spotlight,REGIONAL,West,unknown,2013.0,-71.09416,42.360091,353102.0,,,,,,,,,,,,,,,,,,,,
turning north in hunt for energy,BUSINESS,unknown,unknown,2013.0,-71.09416,42.360091,353102.0,,,,,,,,,,,,,,,,,,,,
colleges rate well on pay of grads,BUSINESS,unknown,unknown,2013.0,-71.09416,42.360091,353102.0,,,,,,,,,,,,,,,,,,,,
push for federal funds motivated by cutting edge work not greed,EDITORIAL OPINION,Letters,unknown,2013.0,-71.09416,42.360091,353102.0,,,,,,,,,,,,,,,,,,,,
risk is real and we should protect against its threats,EDITORIAL OPINION,Letters,unknown,2013.0,-71.09416,42.360091,353102.0,,,,,,,,,,,,,,,,,,,,
new concussion rules for athletes highlight importance of proper diagnosis,LIVING ARTS,unknown,unknown,2013.0,-71.09416,42.360091,353102.0,,,,,,,,,,,,,,,,,,,,
young college investors back vending machine,BUSINESS,unknown,unknown,2013.0,-71.09416,42.360091,353102.0,,,,,,,,,,,,,,,,,,,,
twisted tangled fun,NEWS,Metro,unknown,2013.0,-71.0863641,42.362114,353102.0,,,,,,,,,,,,,,,,,,,,
new student loan formula could end annual dance in congress,EDITORIAL OPINION,Editorial,unknown,2013.0,-71.09416,42.360091,353102.0,,,,,,,,,,,,,,,,,,,,
making artificial intelligence more human,NEWS,Metro,unknown,2013.0,-71.09416,42.360091,353102.0,,,,,,,,,,,,,,,,,,,,
media lab director raises start up support,BUSINESS,unknown,unknown,2013.0,-71.09416,42.360091,353102.0,,,,,,,,,,,,,,,,,,,,
mass. to vote on school testing,NEWS,Metro,unknown,2013.0,-71.09416,42.360091,353102.0,,,,,,,,,,,,,,,,,,,,
mass. at 2d place in clean tech ranking,BUSINESS,unknown,unknown,2013.0,-71.09416,42.360091,353102.0,,,,,,,,,,,,,,,,,,,,
letters to the arts editor,LIVING ARTS,unknown,unknown,2013.0,-71.09416,42.360091,353102.0,,,,,,,,,,,,,,,,,,,,
war heroes lived parallel lives,NEWS,Metro,unknown,2013.0,-71.0716005,42.3509423,70300.0,3909.0,3091.0,110.0,4.0,568.0,1.0,44.0,91.0,3909.0,3748.0,161.0,15.0,T_White alone,,,,,,,
bill carries fines for mislabeled seafood,BUSINESS,unknown,unknown,2013.0,-71.0685283,42.3475995,70300.0,3909.0,3091.0,110.0,4.0,568.0,1.0,44.0,91.0,3909.0,3748.0,161.0,15.0,T_White alone,,,,,,,
animal rescue league cheers spheres,LIVING ARTS,unknown,unknown,2013.0,-71.0718314,42.3467364,70300.0,3909.0,3091.0,110.0,4.0,568.0,1.0,44.0,91.0,3909.0,3748.0,161.0,15.0,T_White alone,,,,,,,
tuneful evening,LIVING ARTS,unknown,unknown,2013.0,-71.0683119,42.35205819999999,70300.0,3909.0,3091.0,110.0,4.0,568.0,1.0,44.0,91.0,3909.0,3748.0,161.0,15.0,T_White alone,,,,,,,
mixed bags,SPORTS,unknown,unknown,2013.0,-71.06896569999999,42.3513437,70300.0,3909.0,3091.0,110.0,4.0,568.0,1.0,44.0,91.0,3909.0,3748.0,161.0,15.0,T_White alone,,,,,,,
family history mirroring nation,LIVING ARTS,unknown,unknown,2013.0,-71.07125979999999,42.3444507,70300.0,3909.0,3091.0,110.0,4.0,568.0,1.0,44.0,91.0,3909.0,3748.0,161.0,15.0,T_White alone,,,,,,,
when is city going to clean up its act,EDITORIAL OPINION,Letters,unknown,2013.0,-71.0685283,42.3475995,70300.0,3909.0,3091.0,110.0,4.0,568.0,1.0,44.0,91.0,3909.0,3748.0,161.0,15.0,T_White alone,,,,,,,
in recovery,NEWS,Metro,unknown,2013.0,-71.06972259999999,42.3510338,70300.0,3909.0,3091.0,110.0,4.0,568.0,1.0,44.0,91.0,3909.0,3748.0,161.0,15.0,T_White alone,,,,,,,
labor day fete honors workers,NEWS,Metro,unknown,2013.0,-71.0688972,42.3516038,70300.0,3909.0,3091.0,110.0,4.0,568.0,1.0,44.0,91.0,3909.0,3748.0,161.0,15.0,T_White alone,,,,,,,
football alumni call for change at umass,SPORTS,unknown,unknown,2013.0,-71.07152219999999,42.3508638,70300.0,3909.0,3091.0,110.0,4.0,568.0,1.0,44.0,91.0,3909.0,3748.0,161.0,15.0,T_White alone,,,,,,,
boston is already theater city let back what we already have,EDITORIAL OPINION,Letters,unknown,2013.0,-71.07124569999999,42.3444418,70300.0,3909.0,3091.0,110.0,4.0,568.0,1.0,44.0,91.0,3909.0,3748.0,161.0,15.0,T_White alone,,,,,,,
silver lining for cooper fans,LIVING ARTS,unknown,unknown,2013.0,-71.0683119,42.35205819999999,70300.0,3909.0,3091.0,110.0,4.0,568.0,1.0,44.0,91.0,3909.0,3748.0,161.0,15.0,T_White alone,,,,,,,
an early new year celebration with plenty of sparks,LIVING ARTS,unknown,unknown,2013.0,-71.06740789999999,42.3506586,70300.0,3909.0,3091.0,110.0,4.0,568.0,1.0,44.0,91.0,3909.0,3748.0,161.0,15.0,T_White alone,,,,,,,
toledos and runway alum at boston fashion week,LIVING ARTS,unknown,unknown,2013.0,-71.07009579999999,42.34963570000001,70300.0,3909.0,3091.0,110.0,4.0,568.0,1.0,44.0,91.0,3909.0,3748.0,161.0,15.0,T_White alone,,,,,,,
with so many animal shelters who needs the classifieds,EDITORIAL OPINION,Letters,unknown,2013.0,-71.06976929999999,42.3470486,70300.0,3909.0,3091.0,110.0,4.0,568.0,1.0,44.0,91.0,3909.0,3748.0,161.0,15.0,T_White alone,,,,,,,
problem in boeing 787 planes still baffles,BUSINESS,unknown,unknown,2013.0,-71.0201972,42.3665992,981300.0,389.0,315.0,13.0,4.0,31.0,1.0,10.0,15.0,389.0,318.0,71.0,11.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
21 years later mother still hopeful for justice,NEWS,Metro,unknown,2013.0,-71.0201972,42.3665992,981300.0,389.0,315.0,13.0,4.0,31.0,1.0,10.0,15.0,389.0,318.0,71.0,11.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
immigrant students in boston write about objects that inspire them,SUNDAY,Books,unknown,2013.0,-71.0184459,42.3657731,981300.0,389.0,315.0,13.0,4.0,31.0,1.0,10.0,15.0,389.0,318.0,71.0,11.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
life and death of danny lewin are worth remembering,SUNDAY,Books,unknown,2013.0,-71.00955809999999,42.3656154,981300.0,389.0,315.0,13.0,4.0,31.0,1.0,10.0,15.0,389.0,318.0,71.0,11.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
special delivery to nasa,BUSINESS,unknown,unknown,2013.0,-71.01078319999999,42.3653985,981300.0,389.0,315.0,13.0,4.0,31.0,1.0,10.0,15.0,389.0,318.0,71.0,11.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
prospect of nonstop flights to china called win for hub,BUSINESS,unknown,unknown,2013.0,-71.01078319999999,42.3653985,981300.0,389.0,315.0,13.0,4.0,31.0,1.0,10.0,15.0,389.0,318.0,71.0,11.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
wolf ends his gubernatorial campaign,NEWS,Metro,unknown,2013.0,-71.025803,42.3630515,981300.0,389.0,315.0,13.0,4.0,31.0,1.0,10.0,15.0,389.0,318.0,71.0,11.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
jetblue will offer lie flat seats,BUSINESS,unknown,unknown,2013.0,-71.01078319999999,42.3653985,981300.0,389.0,315.0,13.0,4.0,31.0,1.0,10.0,15.0,389.0,318.0,71.0,11.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
plan ok to redesign jet battery,BUSINESS,unknown,unknown,2013.0,-71.01078319999999,42.3653985,981300.0,389.0,315.0,13.0,4.0,31.0,1.0,10.0,15.0,389.0,318.0,71.0,11.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
plan ok to redesign jet battery,BUSINESS,unknown,unknown,2013.0,-71.01078319999999,42.3653985,981300.0,389.0,315.0,13.0,4.0,31.0,1.0,10.0,15.0,389.0,318.0,71.0,11.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
faa delays closing airport control towers,BUSINESS,unknown,unknown,2013.0,-71.01078319999999,42.3653985,981300.0,389.0,315.0,13.0,4.0,31.0,1.0,10.0,15.0,389.0,318.0,71.0,11.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
castelli shnapir land title,SPORTS,unknown,unknown,2013.0,-71.173719,42.1989047,413100.0,,,,,,,,,,,,,,,,,,,,
do some research before asking for raise,BUSINESS,unknown,unknown,2013.0,-71.1798539,42.1895469,413100.0,,,,,,,,,,,,,,,,,,,,
putting expired foods to healthy use,BUSINESS,unknown,unknown,2013.0,-71.2033622,42.1815845,413100.0,,,,,,,,,,,,,,,,,,,,
license to stun,REGIONAL,South,unknown,2013.0,-71.1044454,42.1254218,456301.0,,,,,,,,,,,,,,,,,,,,
eastie only to vote on casino,NEWS,Metro,unknown,2013.0,-71.0004064,42.39454240000001,981502.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,20.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
walczak anti casino stance is an attack on way of life livelihood,EDITORIAL OPINION,Letters,unknown,2013.0,-71.0004064,42.39454240000001,981502.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,20.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
mayor race looms over suffolk casino,EDITORIAL OPINION,Opinion,unknown,2013.0,-71.0004064,42.39454240000001,981502.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,20.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
opposition to revere casino grows,NEWS,Metro,unknown,2013.0,-71.0004064,42.39454240000001,981502.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,20.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
e. boston rejects casino at racetrack,NEWS,Metro,unknown,2013.0,-71.0004064,42.39454240000001,981502.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,20.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
the possible competitors,NEWS,Metro,unknown,2013.0,-71.0004064,42.39454240000001,981502.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,20.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
the possible competitors,NEWS,Metro,unknown,2013.0,-71.0004064,42.39454240000001,981502.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,20.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
the possible competitors,NEWS,Metro,unknown,2013.0,-71.0004064,42.39454240000001,981502.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,20.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
perilous rolls of the dice,NEWS,Metro,By Yvonne Abraham,2013.0,-71.0004064,42.39454240000001,981502.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,20.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
the more citizens learn of casinos more they resist,EDITORIAL OPINION,Letters,unknown,2013.0,-71.0004064,42.39454240000001,981502.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,20.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
women top ticket in race for at large council positions,NEWS,Metro,unknown,2013.0,-71.0004064,42.39454240000001,981502.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,20.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
the case against crosby,EDITORIAL OPINION,Opinion,unknown,2013.0,-71.0004064,42.39454240000001,981502.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,20.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
the case against crosby,EDITORIAL OPINION,Opinion,unknown,2013.0,-71.0004064,42.39454240000001,981502.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,20.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
late tv listings,NEWS,Metro,unknown,2013.0,-71.0004064,42.39454240000001,981502.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,20.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
caesars sues chief of casino panel,NEWS,Metro,unknown,2013.0,-71.0004064,42.39454240000001,981502.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,20.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
suffolk downs investor pulls out,NEWS,Metro,unknown,2013.0,-71.0004064,42.39454240000001,981502.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,20.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
talk of negative campaigning again dominates debate,NEWS,Metro,unknown,2013.0,-71.0004064,42.39454240000001,981502.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,20.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
she rather not have to travel far to gamble,EDITORIAL OPINION,Letters,unknown,2013.0,-71.0004064,42.39454240000001,981502.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,20.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
suffolk downs casino bid is ok,NEWS,Metro,unknown,2013.0,-71.0004064,42.39454240000001,981502.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,20.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
panel hears arguments on revised suffolk downs plan,NEWS,Metro,unknown,2013.0,-71.0004064,42.39454240000001,981502.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,20.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
grateful to lawmakers for moving to ease tuition crunch,EDITORIAL OPINION,Letters,unknown,2013.0,-71.0419953,42.3141992,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,30.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
seder celebrates 100th year of jewish civil rights group,NEWS,Metro,unknown,2013.0,-71.03680039999999,42.3128471,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,30.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
the choice of each new generation,EDITORIAL OPINION,Letters,unknown,2013.0,-71.0419953,42.3141992,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,30.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
deal leaves pixies,LIVING ARTS,unknown,unknown,2013.0,-71.0419953,42.3141992,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,30.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
umass speaker challenged and inspired,EDITORIAL OPINION,Letters,unknown,2013.0,-71.0419953,42.3141992,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,30.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
monster achievement,NEWS,unknown,unknown,2013.0,-71.0419953,42.3141992,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,30.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
first wind enters solar market in state,BUSINESS,unknown,unknown,2013.0,-71.0419953,42.3141992,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,30.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
umass raises $103.7m exceeds goal,NEWS,Metro,unknown,2013.0,-71.0419953,42.3141992,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,30.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
bc high sets $75m fund raising goal,NEWS,Metro,unknown,2013.0,-71.0454645,42.3162356,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,30.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
at first fire at,NEWS,Metro,unknown,2013.0,-71.0342146,42.316274,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,30.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
felix g. arroyo,NEWS,Metro,unknown,2013.0,-71.0419953,42.3141992,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,30.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
patrick joke fires up twitter,NEWS,Metro,unknown,2013.0,-71.0419953,42.3141992,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,30.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
bombing victim honored by umass,NEWS,Metro,unknown,2013.0,-71.0419953,42.3141992,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,30.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
don penalize university and its community for acts of few,EDITORIAL OPINION,Letters,unknown,2013.0,-71.0419953,42.3141992,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,30.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
different kind of assist,SPORTS,unknown,unknown,2013.0,-71.0419953,42.3141992,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,30.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
ex brien aide ties fund raiser job,NEWS,Metro,unknown,2013.0,-71.0485696,42.3211879,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,30.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
kennedy library screens letters to jackie,LIVING ARTS,unknown,unknown,2013.0,-71.0342146,42.316274,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,30.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
hot start puts umass back in the top 25,SPORTS,unknown,unknown,2013.0,-71.0419953,42.3141992,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,30.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
democrats offer expanding not cutting social security,BUSINESS,unknown,unknown,2013.0,-71.0419953,42.3141992,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,30.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
greek tragedy,MAGAZINE,unknown,By Phil Primack,2013.0,-71.0419953,42.3141992,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,30.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
impassioned words emphatically ignored,NEWS,Metro,unknown,2013.0,-71.0419953,42.3141992,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,30.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
umass suffers first defeat,SPORTS,unknown,unknown,2013.0,-71.0419953,42.3141992,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,30.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
umass returns home storms to,SPORTS,unknown,unknown,2013.0,-71.0419953,42.3141992,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,30.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
hot start puts umass back in the top 25,SPORTS,unknown,unknown,2013.0,-71.0419953,42.3141992,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,30.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
here an out worth taking,NEWS,Metro,unknown,2013.0,-71.0419953,42.3141992,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,30.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
globe top 20s,SPORTS,unknown,unknown,2013.0,-71.0454645,42.3162356,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,30.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
shame to use hideous act to score points against school,EDITORIAL OPINION,Letters,unknown,2013.0,-71.0419953,42.3141992,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,30.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
unrealistic timeline for software project,EDITORIAL OPINION,Letters,unknown,2013.0,-71.0419953,42.3141992,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,30.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
speaking of which,EDITORIAL OPINION,Opinion,unknown,2013.0,-71.0342146,42.316274,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,30.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
hub gerontology program suspended,NEWS,Metro,unknown,2013.0,-71.0419953,42.3141992,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,30.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
postal cuts show generation divide,NEWS,Metro,unknown,2013.0,-71.05200529999999,42.3470991,61200.0,3240.0,2842.0,88.0,2.0,224.0,3.0,39.0,42.0,3240.0,3084.0,156.0,13.0,T_White alone,South Boston Waterfront,4315.0,160.0,316.0,482.0,306.0,White alone
dukakis celebrates 80th with friends,LIVING ARTS,unknown,unknown,2013.0,-71.0475482,42.3451493,61200.0,3240.0,2842.0,88.0,2.0,224.0,3.0,39.0,42.0,3240.0,3084.0,156.0,13.0,T_White alone,South Boston Waterfront,4315.0,160.0,316.0,482.0,306.0,White alone
