hl1_x,position_section,position_subsection,author,year,longitude,latitude,Tracts,T_Total,T_White alone,T_Black or African American alone,T_American Indian and Alaska Native alone,T_Asian alone,T_Native Hawaiian and Other Pacific Islander alone,T_Some Other Race alone,T_Population of two or more races,T_Total Hispanic or Latino origin,T_Not Hispanic or Latino,T_Hispanic or Latino,Article_Count,T_majority_race,Neighborhood,White alone,Black or African American alone,Hispanic or Latino,"Asian, Native Hawaiian and Pacific Islander",Other Races or Multiple Races,majority_race
gains from governors travel unclear,NEWS,Metro,unknown,2011.0,-71.0419953,42.3141992,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,25.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
beliefs that spurred the american revolution,EDITORIAL OPINION,Letters,Bill Plott,2011.0,-71.0419953,42.3141992,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,25.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
council risks backpedal,NEWS,Metro,Adrian Walker,2011.0,-71.0419953,42.3141992,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,25.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
uncertainties over us aid vex students,NEWS,Metro,unknown,2011.0,-71.0419953,42.3141992,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,25.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
poor students rich administrators,EDITORIAL OPINION,Letters,unknown,2011.0,-71.0419953,42.3141992,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,25.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
state retirees,NEWS,Metro,unknown,2011.0,-71.0419953,42.3141992,90901.0,3730.0,1674.0,760.0,20.0,742.0,5.0,394.0,135.0,3730.0,2962.0,768.0,25.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
boston area housing values continue slide,BUSINESS,unknown,unknown,2011.0,-71.3059277,42.2935733,404400.0,,,,,,,,,,,,,,,,,,,,
cheers give marathon runners lift,REGIONAL,North,unknown,2011.0,-71.3059277,42.2935733,404400.0,,,,,,,,,,,,,,,,,,,,
musical brings different sense sensibility to jane austen novel,REGIONAL,West,unknown,2011.0,-71.30997099999999,42.2946215,404400.0,,,,,,,,,,,,,,,,,,,,
all that jazz,REGIONAL,West,unknown,2011.0,-71.29238769999999,42.296797,404400.0,,,,,,,,,,,,,,,,,,,,
home prices in boston area show gains for second month,BUSINESS,unknown,unknown,2011.0,-71.3059277,42.2935733,404400.0,,,,,,,,,,,,,,,,,,,,
crowds training help drive to the finish,REGIONAL,West,unknown,2011.0,-71.29238769999999,42.296797,404400.0,,,,,,,,,,,,,,,,,,,,
safety tips,G,Food,unknown,2011.0,-71.29238769999999,42.296797,404400.0,,,,,,,,,,,,,,,,,,,,
creative worlds within worlds,G,Living Arts,unknown,2011.0,-71.2950807,42.2964484,404400.0,,,,,,,,,,,,,,,,,,,,
bank to cut 30 000 in restructuring,BUSINESS,unknown,unknown,2011.0,-71.29238769999999,42.296797,404400.0,,,,,,,,,,,,,,,,,,,,
serving up tasty coffee by the truckload,BUSINESS,unknown,unknown,2011.0,-71.0794717,42.3495236,10702.0,2400.0,2144.0,59.0,2.0,124.0,1.0,26.0,44.0,2400.0,2298.0,102.0,21.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
things are golden after black cloud,SPORTS,unknown,Kevin Paul Dupont,2011.0,-71.0765558,42.350008,10702.0,2400.0,2144.0,59.0,2.0,124.0,1.0,26.0,44.0,2400.0,2298.0,102.0,21.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
probe of law firm can continue,BUSINESS,unknown,unknown,2011.0,-71.0765558,42.350008,10702.0,2400.0,2144.0,59.0,2.0,124.0,1.0,26.0,44.0,2400.0,2298.0,102.0,21.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
aiming to strike the right chord with young listeners,LIVING ARTS,unknown,unknown,2011.0,-71.0762403,42.35190679999999,10702.0,2400.0,2144.0,59.0,2.0,124.0,1.0,26.0,44.0,2400.0,2298.0,102.0,21.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
girl scouts get support from women legislators,NEWS,Metro,unknown,2011.0,-71.072643,42.351122,10702.0,2400.0,2144.0,59.0,2.0,124.0,1.0,26.0,44.0,2400.0,2298.0,102.0,21.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
emmanuel brings mastery if not mystery to bach minor mass,LIVING ARTS,unknown,unknown,2011.0,-71.0723866,42.3524913,10702.0,2400.0,2144.0,59.0,2.0,124.0,1.0,26.0,44.0,2400.0,2298.0,102.0,21.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
state antitrust actions may put pressure on google,BUSINESS,unknown,unknown,2011.0,-71.0745759,42.3511284,10702.0,2400.0,2144.0,59.0,2.0,124.0,1.0,26.0,44.0,2400.0,2298.0,102.0,21.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
sounding note of caution through music,G,Living Arts,unknown,2011.0,-71.0723866,42.3524913,10702.0,2400.0,2144.0,59.0,2.0,124.0,1.0,26.0,44.0,2400.0,2298.0,102.0,21.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
single solution,MAGAZINE,unknown,By Jaci Conry,2011.0,-71.0794717,42.3495236,10702.0,2400.0,2144.0,59.0,2.0,124.0,1.0,26.0,44.0,2400.0,2298.0,102.0,21.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
before hiring contractor do all your homework,BUSINESS,unknown,Mitch Lipka,2011.0,-71.0747757,42.3512509,10702.0,2400.0,2144.0,59.0,2.0,124.0,1.0,26.0,44.0,2400.0,2298.0,102.0,21.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
talbots won get back $10m in taxes,BUSINESS,unknown,Jenn Abelson,2011.0,-71.0740118,42.3506354,10702.0,2400.0,2144.0,59.0,2.0,124.0,1.0,26.0,44.0,2400.0,2298.0,102.0,21.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
in mass. celebration and regret,NEWS,Metro,unknown,2011.0,-71.0765558,42.350008,10702.0,2400.0,2144.0,59.0,2.0,124.0,1.0,26.0,44.0,2400.0,2298.0,102.0,21.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
secret she can quite tell,NEWS,Metro,Yvonne Abraham,2011.0,-71.0794717,42.3495236,10702.0,2400.0,2144.0,59.0,2.0,124.0,1.0,26.0,44.0,2400.0,2298.0,102.0,21.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
mass. law boosts debt collection protections,BUSINESS,unknown,unknown,2011.0,-71.0747757,42.3512509,10702.0,2400.0,2144.0,59.0,2.0,124.0,1.0,26.0,44.0,2400.0,2298.0,102.0,21.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
deal offers mortgage relief for thousands,BUSINESS,unknown,unknown,2011.0,-71.0747779,42.3519356,10702.0,2400.0,2144.0,59.0,2.0,124.0,1.0,26.0,44.0,2400.0,2298.0,102.0,21.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
teach ins knowledge is power,EDITORIAL OPINION,Editorial,unknown,2011.0,-71.0765558,42.350008,10702.0,2400.0,2144.0,59.0,2.0,124.0,1.0,26.0,44.0,2400.0,2298.0,102.0,21.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
creative passion fleeting in chamber show,G,Living Arts,unknown,2011.0,-71.0745848,42.35377340000001,10702.0,2400.0,2144.0,59.0,2.0,124.0,1.0,26.0,44.0,2400.0,2298.0,102.0,21.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
for governor and his supporters warm start to next term,NEWS,Metro,LISA WANGSNESS,2011.0,-71.0779719,42.3502705,10702.0,2400.0,2144.0,59.0,2.0,124.0,1.0,26.0,44.0,2400.0,2298.0,102.0,21.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
happy fourth for hall,SPORTS,Marathon,unknown,2011.0,-71.0765558,42.350008,10702.0,2400.0,2144.0,59.0,2.0,124.0,1.0,26.0,44.0,2400.0,2298.0,102.0,21.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
message from pulpit still much to overcome,NEWS,Metro,unknown,2011.0,-71.0779719,42.3502705,10702.0,2400.0,2144.0,59.0,2.0,124.0,1.0,26.0,44.0,2400.0,2298.0,102.0,21.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
tough choices for boston library,EDITORIAL OPINION,Letters,Maria G. Rodrigues,2011.0,-71.0765558,42.350008,10702.0,2400.0,2144.0,59.0,2.0,124.0,1.0,26.0,44.0,2400.0,2298.0,102.0,21.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
surprising insights from the social sciences,SUNDAY,Ideas,By Kevin Lewis,2011.0,-72.5198537,42.3732216,820600.0,,,,,,,,,,,,,,,,,,,,
umass official demands inquiry,NEWS,Metro,unknown,2011.0,-72.5198537,42.3732216,820600.0,,,,,,,,,,,,,,,,,,,,
umass amherst head gets one more year,NEWS,Metro,unknown,2011.0,-72.5198537,42.3732216,820600.0,,,,,,,,,,,,,,,,,,,,
online poll puts brown in dead heat with warren,NEWS,Metro,unknown,2011.0,-72.5198537,42.3732216,820600.0,,,,,,,,,,,,,,,,,,,,
working to preserve ancient grains,G,Food,unknown,2011.0,-72.5198537,42.3732216,820600.0,,,,,,,,,,,,,,,,,,,,
that absurd,MAGAZINE,unknown,Charles P. Pierce,2011.0,-72.5198537,42.3732216,820600.0,,,,,,,,,,,,,,,,,,,,
student column draws an apology,NEWS,Metro,unknown,2011.0,-72.5198537,42.3732216,820600.0,,,,,,,,,,,,,,,,,,,,
umass at head of line,SPORTS,unknown,unknown,2011.0,-72.5198537,42.3732216,820600.0,,,,,,,,,,,,,,,,,,,,
letter long journey ends mystery begins,NEWS,Metro,unknown,2011.0,-71.0579581,42.3016722,92101.0,6451.0,2120.0,1493.0,25.0,2045.0,3.0,480.0,285.0,6451.0,5762.0,689.0,3.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
boy injured at play in housing development,NEWS,Metro,unknown,2011.0,-71.061379,42.293655,92101.0,6451.0,2120.0,1493.0,25.0,2045.0,3.0,480.0,285.0,6451.0,5762.0,689.0,3.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
the single sex school myth,EDITORIAL OPINION,Opinion,unknown,2011.0,-71.05869799999999,42.3012862,92101.0,6451.0,2120.0,1493.0,25.0,2045.0,3.0,480.0,285.0,6451.0,5762.0,689.0,3.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
democrats see chance to unseat brown,NEWS,Metro,unknown,2011.0,-71.12090239999999,42.3729889,354100.0,,,,,,,,,,,,,,,,,,,,
democrats see chance to unseat brown,NEWS,Metro,unknown,2011.0,-71.12090239999999,42.3729889,354100.0,,,,,,,,,,,,,,,,,,,,
iyer trio knows what going on,G,Living Arts,unknown,2011.0,-71.12301719999999,42.3724328,354100.0,,,,,,,,,,,,,,,,,,,,
treasurer fund raising under scrutiny,EDITORIAL OPINION,Letters,David Bartsch,2011.0,-71.12090239999999,42.3729889,354100.0,,,,,,,,,,,,,,,,,,,,
shirt tale,MAGAZINE,unknown,Tina Sutton,2011.0,-71.12090239999999,42.3729889,354100.0,,,,,,,,,,,,,,,,,,,,
activists criticize plan and speech,NEWS,Metro,unknown,2011.0,-71.1227656,42.3769166,354100.0,,,,,,,,,,,,,,,,,,,,
protest in period of transition,EDITORIAL OPINION,Letters,Ruth Leabman,2011.0,-71.12090239999999,42.3729889,354100.0,,,,,,,,,,,,,,,,,,,,
bicycle sharing program explored,REGIONAL,West,unknown,2011.0,-71.12090239999999,42.3729889,354100.0,,,,,,,,,,,,,,,,,,,,
jackson comes out of his shell vs. terps,SPORTS,College,unknown,2011.0,-71.12090239999999,42.3729889,354100.0,,,,,,,,,,,,,,,,,,,,
harmonix team aims for more high notes,BUSINESS,unknown,unknown,2011.0,-71.12090239999999,42.3729889,354100.0,,,,,,,,,,,,,,,,,,,,
art ajax runs afoul of its gimmicks,G,G,unknown,2011.0,-71.1229902,42.3748457,354100.0,,,,,,,,,,,,,,,,,,,,
04 report warned of school food problems,NEWS,Metro,unknown,2011.0,-71.1218915,42.3712317,354100.0,,,,,,,,,,,,,,,,,,,,
alone or in groups an inveterate reader,SUNDAY,Books,Bibliophiles,2011.0,-71.12090239999999,42.3729889,354100.0,,,,,,,,,,,,,,,,,,,,
bistro where vegan is elegant varied delicious,REGIONAL,North,STEVE BRADT,2011.0,-71.12090239999999,42.3729889,354100.0,,,,,,,,,,,,,,,,,,,,
emerging from shadows,SPORTS,unknown,Mark Blaudschun,2011.0,-71.12090239999999,42.3729889,354100.0,,,,,,,,,,,,,,,,,,,,
first in line,MAGAZINE,unknown,By Marni Elyse Katz,2011.0,-71.0624749,42.300393,92000.0,4945.0,514.0,2885.0,17.0,470.0,10.0,687.0,362.0,4945.0,3894.0,1051.0,8.0,T_Black or African American alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
38 new boston officers awarded badges,NEWS,Metro,unknown,2011.0,-71.06485289999999,42.29948479999999,92000.0,4945.0,514.0,2885.0,17.0,470.0,10.0,687.0,362.0,4945.0,3894.0,1051.0,8.0,T_Black or African American alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
bracing for the squeeze,NEWS,Metro,unknown,2011.0,-71.06485289999999,42.29948479999999,92000.0,4945.0,514.0,2885.0,17.0,470.0,10.0,687.0,362.0,4945.0,3894.0,1051.0,8.0,T_Black or African American alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
mayor races,NEWS,Metro,unknown,2011.0,-71.06485289999999,42.29948479999999,92000.0,4945.0,514.0,2885.0,17.0,470.0,10.0,687.0,362.0,4945.0,3894.0,1051.0,8.0,T_Black or African American alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
high school overhaul to begin at last,REGIONAL,North,unknown,2011.0,-71.0638334,42.3009608,92000.0,4945.0,514.0,2885.0,17.0,470.0,10.0,687.0,362.0,4945.0,3894.0,1051.0,8.0,T_Black or African American alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
picking james over jamal,EDITORIAL OPINION,Editorial,unknown,2011.0,-71.06485289999999,42.29948479999999,92000.0,4945.0,514.0,2885.0,17.0,470.0,10.0,687.0,362.0,4945.0,3894.0,1051.0,8.0,T_Black or African American alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
30 year sentence in gang shooting,NEWS,Metro,unknown,2011.0,-71.06485289999999,42.29948479999999,92000.0,4945.0,514.0,2885.0,17.0,470.0,10.0,687.0,362.0,4945.0,3894.0,1051.0,8.0,T_Black or African American alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
mapping out true character,NEWS,Metro,Yvonne Abraham,2011.0,-71.06485289999999,42.29948479999999,92000.0,4945.0,514.0,2885.0,17.0,470.0,10.0,687.0,362.0,4945.0,3894.0,1051.0,8.0,T_Black or African American alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
nstar gets approval for three wind power deals,BUSINESS,unknown,Associated Press,2011.0,-71.0254241,42.3800079,50901.0,4165.0,2772.0,99.0,19.0,93.0,0.0,981.0,201.0,4165.0,1461.0,2704.0,5.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
you really can go home again,NEWS,Metro,Kevin Cullen,2011.0,-71.0254241,42.3800079,50901.0,4165.0,2772.0,99.0,19.0,93.0,0.0,981.0,201.0,4165.0,1461.0,2704.0,5.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
miranda chavarria propel jets to city finals,SPORTS,unknown,unknown,2011.0,-71.0254241,42.3800079,50901.0,4165.0,2772.0,99.0,19.0,93.0,0.0,981.0,201.0,4165.0,1461.0,2704.0,5.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
letters to globe magazine,MAGAZINE,unknown,unknown,2011.0,-71.0254241,42.3800079,50901.0,4165.0,2772.0,99.0,19.0,93.0,0.0,981.0,201.0,4165.0,1461.0,2704.0,5.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
lawmakers interest in casinos,EDITORIAL OPINION,Editorial,unknown,2011.0,-71.0254241,42.3800079,50901.0,4165.0,2772.0,99.0,19.0,93.0,0.0,981.0,201.0,4165.0,1461.0,2704.0,5.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
judges vow to shut 11 courts,NEWS,Metro,unknown,2011.0,-73.1918467,42.2353821,933200.0,,,,,,,,,,,,,,,,,,,,
he has satchel of memories,SPORTS,unknown,unknown,2011.0,-71.0784891,42.3429143,70600.0,2240.0,1902.0,96.0,3.0,130.0,1.0,49.0,59.0,2240.0,2126.0,114.0,1.0,T_White alone,South End,17362.0,3259.0,3998.0,4875.0,1410.0,White alone
motorist 91 is injured in train crash,NEWS,Metro,Martin Finucane,2011.0,-71.0983528,42.2716095,101001.0,5480.0,251.0,4693.0,30.0,14.0,0.0,304.0,188.0,5480.0,4886.0,594.0,5.0,T_Black or African American alone,Mattapan,1489.0,16277.0,4083.0,491.0,1500.0,Black or African American alone
serial killer seeking new trial,NEWS,Metro,unknown,2011.0,-71.0983528,42.2716095,101001.0,5480.0,251.0,4693.0,30.0,14.0,0.0,304.0,188.0,5480.0,4886.0,594.0,5.0,T_Black or African American alone,Mattapan,1489.0,16277.0,4083.0,491.0,1500.0,Black or African American alone
ala. seeking death penalty in bishop case,NEWS,Metro,unknown,2011.0,-71.1026121,42.2755567,101001.0,5480.0,251.0,4693.0,30.0,14.0,0.0,304.0,188.0,5480.0,4886.0,594.0,5.0,T_Black or African American alone,Mattapan,1489.0,16277.0,4083.0,491.0,1500.0,Black or African American alone
26 accused in drug gun trafficking case,NEWS,Metro,unknown,2011.0,-71.0983551,42.2716107,101001.0,5480.0,251.0,4693.0,30.0,14.0,0.0,304.0,188.0,5480.0,4886.0,594.0,5.0,T_Black or African American alone,Mattapan,1489.0,16277.0,4083.0,491.0,1500.0,Black or African American alone
more tapes heard in galleon trial,BUSINESS,unknown,unknown,2011.0,-71.1007307,42.2729396,101001.0,5480.0,251.0,4693.0,30.0,14.0,0.0,304.0,188.0,5480.0,4886.0,594.0,5.0,T_Black or African American alone,Mattapan,1489.0,16277.0,4083.0,491.0,1500.0,Black or African American alone
the googleart project,EDITORIAL OPINION,Letters,Sanford Gifford,2011.0,-71.094048,42.339381,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,23.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
the googleart project,EDITORIAL OPINION,Letters,Sanford Gifford,2011.0,-71.094048,42.339381,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,23.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
these stories had an enjoyable end,SPORTS,Marathon,unknown,2011.0,-77.1945247,41.2033216,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,23.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
neutral ground,MAGAZINE,unknown,unknown,2011.0,-71.094048,42.339381,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,23.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
watching the clock at the mfa,EDITORIAL OPINION,Letters,Malcolm Rogers,2011.0,-71.094048,42.339381,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,23.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
free fridays connecting kids to culture,EDITORIAL OPINION,Opinion,unknown,2011.0,-71.094048,42.339381,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,23.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
frame by frame stepping into the sun,G,Living Arts,unknown,2011.0,-71.0990577,42.3381442,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,23.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
beside themselves,NEWS,Metro,unknown,2011.0,-71.094048,42.339381,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,23.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
group seeks wider reach for judaism,REGIONAL,West,unknown,2011.0,-71.10922810000001,42.34017009999999,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,23.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
merck plans to shed about 13 000 workers,BUSINESS,unknown,Globe Staff and Wires,2011.0,-71.1071588,42.3389262,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,23.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
merck plans to shed about 13 000 workers,BUSINESS,unknown,Globe Staff and Wires,2011.0,-71.1071588,42.3389262,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,23.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
high five,G,Living Arts,unknown,2011.0,-71.094048,42.339381,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,23.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
tenth grade,NEWS,Metro,unknown,2011.0,-71.1011283,42.3378861,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,23.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
gonsalves gets top billing,SPORTS,unknown,unknown,2011.0,-71.1011283,42.3378861,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,23.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
reputed mob boss is called fbi informant,NEWS,Metro,unknown,2011.0,-71.0990577,42.3381442,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,23.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
fresh faces join icons of french cinema,LIVING ARTS,unknown,unknown,2011.0,-71.094048,42.339381,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,23.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
terrifying encounter,NEWS,Metro,Adrian Walker,2011.0,-71.1011283,42.3378861,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,23.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
paintings drawings and the in between,G,Living Arts,unknown,2011.0,-71.0966091,42.33856369999999,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,23.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
the real story about urban violence,EDITORIAL OPINION,Opinion,unknown,2011.0,-71.0965537,42.3385227,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,23.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
education headlineleveling the field,TABM,AdvSup,By Katie Johnston,2011.0,-71.10043759999999,42.339063,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,23.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
massart students work is selling point,G,Living Arts,unknown,2011.0,-71.0938271,42.3384957,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,23.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
us jury weighing fate of mehanna,NEWS,Metro,unknown,2011.0,-71.1012629,42.3367556,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,23.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
mfa adds regular price premiere for the clock,NEWS,Metro,unknown,2011.0,-71.094048,42.339381,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,23.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
evergreen auction set,BUSINESS,unknown,Todd Wallack,2011.0,-71.0638219,42.373676,40401.0,2439.0,2070.0,67.0,5.0,204.0,1.0,47.0,45.0,2439.0,2295.0,144.0,3.0,T_White alone,Charlestown,13626.0,990.0,2075.0,1650.0,779.0,White alone
hard times at former base,REGIONAL,West,unknown,2011.0,-71.0638219,42.373676,40401.0,2439.0,2070.0,67.0,5.0,204.0,1.0,47.0,45.0,2439.0,2295.0,144.0,3.0,T_White alone,Charlestown,13626.0,990.0,2075.0,1650.0,779.0,White alone
evergreen solar expands job cut figure,BUSINESS,unknown,unknown,2011.0,-71.063822,42.3736761,40401.0,2439.0,2070.0,67.0,5.0,204.0,1.0,47.0,45.0,2439.0,2295.0,144.0,3.0,T_White alone,Charlestown,13626.0,990.0,2075.0,1650.0,779.0,White alone
lying shame,NEWS,Metro,Brian McGrory,2011.0,-71.0132076,42.40789789999999,170601.0,5105.0,3733.0,143.0,15.0,191.0,0.0,849.0,174.0,5105.0,3590.0,1515.0,4.0,T_White alone,,,,,,,
two senators ask obama to justify us role in libya,NEWS,unknown,Associated Press,2011.0,-71.0119948,42.4084302,170601.0,5105.0,3733.0,143.0,15.0,191.0,0.0,849.0,174.0,5105.0,3590.0,1515.0,4.0,T_White alone,,,,,,,
ex director of revere library arraigned,NEWS,Metro,unknown,2011.0,-71.00918109999999,42.4080019,170601.0,5105.0,3733.0,143.0,15.0,191.0,0.0,849.0,174.0,5105.0,3590.0,1515.0,4.0,T_White alone,,,,,,,
curbing hack holidays to cost more than $1m,NEWS,Metro,unknown,2011.0,-71.0132423,42.4079455,170601.0,5105.0,3733.0,143.0,15.0,191.0,0.0,849.0,174.0,5105.0,3590.0,1515.0,4.0,T_White alone,,,,,,,
for giffords difficult decision looms,EDITORIAL OPINION,Editorial,unknown,2011.0,-110.9741769,32.2539787,1304.0,,,,,,,,,,,,,,,,,,,,
