hl1_x,position_section,position_subsection,author,year,longitude,latitude,Tracts,T_Total,T_White alone,T_Black or African American alone,T_American Indian and Alaska Native alone,T_Asian alone,T_Native Hawaiian and Other Pacific Islander alone,T_Some Other Race alone,T_Population of two or more races,T_Total Hispanic or Latino origin,T_Not Hispanic or Latino,T_Hispanic or Latino,Article_Count,T_majority_race,Neighborhood,White alone,Black or African American alone,Hispanic or Latino,"Asian, Native Hawaiian and Pacific Islander",Other Races or Multiple Races,majority_race
former deputy held in series of bank robberies,NEWS,Metro,unknown,2017.0,-71.1247901,42.2511955,140300.0,6382.0,1667.0,3667.0,27.0,85.0,4.0,681.0,251.0,6382.0,4908.0,1474.0,4.0,T_Black or African American alone,Hyde Park,7632.0,15628.0,8319.0,736.0,1857.0,Black or African American alone
rb addai gone in flash,SPORTS,unknown,unknown,2012.0,-71.2643465,42.0909458,410100.0,,,,,,,,,,,,,,,,,,,,
mcgraw chesney shine at gillette,LIVING ARTS,unknown,unknown,2012.0,-71.2643465,42.0909458,410100.0,,,,,,,,,,,,,,,,,,,,
welker might skip patriots mini camp,SPORTS,unknown,unknown,2012.0,-71.2643465,42.0909458,410100.0,,,,,,,,,,,,,,,,,,,,
lions saints scouting report,SPORTS,unknown,JIM McBRIDE,2012.0,-71.2643465,42.0909458,410100.0,,,,,,,,,,,,,,,,,,,,
he back in line,SPORTS,unknown,unknown,2012.0,-71.2643465,42.0909458,410100.0,,,,,,,,,,,,,,,,,,,,
umass overwhelmed,SPORTS,College,unknown,2012.0,-71.2643465,42.0909458,410100.0,,,,,,,,,,,,,,,,,,,,
fallon gives pats his most likely awards,LIVING ARTS,unknown,unknown,2017.0,-71.2643465,42.0909458,410100.0,,,,,,,,,,,,,,,,,,,,
gronk makes wishes come true for young fans,LIVING ARTS,unknown,unknown,2017.0,-71.2643465,42.0909458,410100.0,,,,,,,,,,,,,,,,,,,,
falcons ryan is mvp brady second in voting,SPORTS,unknown,unknown,2017.0,-71.2643465,42.0909458,410100.0,,,,,,,,,,,,,,,,,,,,
few answers from goodell,SPORTS,unknown,unknown,2017.0,-71.2643465,42.0909458,410100.0,,,,,,,,,,,,,,,,,,,,
patriots also hope to add more trademarks,BUSINESS,unknown,unknown,2017.0,-71.2643465,42.0909458,410100.0,,,,,,,,,,,,,,,,,,,,
thank you patriots,EDITORIAL OPINION,Editorial,unknown,2017.0,-71.2643465,42.0909458,410100.0,,,,,,,,,,,,,,,,,,,,
bennett says he wants best of both worlds,SPORTS,unknown,unknown,2017.0,-71.2643465,42.0909458,410100.0,,,,,,,,,,,,,,,,,,,,
comeback champs totally flipped the script,SPORTS,unknown,unknown,2017.0,-71.2643465,42.0909458,410100.0,,,,,,,,,,,,,,,,,,,,
mass. model coincides with favorable jobs numbers,EDITORIAL OPINION,Letters,unknown,2012.0,-71.1776114,42.3956405,357800.0,,,,,,,,,,,,,,,,,,,,
new lighting technology offers myriad benefits for cities,EDITORIAL OPINION,Letters,unknown,2012.0,-71.1776114,42.3956405,357800.0,,,,,,,,,,,,,,,,,,,,
the first month for job hunts january,BUSINESS,unknown,unknown,2017.0,-71.1776114,42.3956405,357800.0,,,,,,,,,,,,,,,,,,,,
an alternative to gas and charcoal electric grill,EDITORIAL OPINION,Letters,unknown,2012.0,-70.889759,42.2418172,501101.0,,,,,,,,,,,,,,,,,,,,
troupe to take theater out to the audience,REGIONAL,South,unknown,2012.0,-70.87485749999999,42.2355248,501101.0,,,,,,,,,,,,,,,,,,,,
boys players to watch,SPORTS,School,unknown,2012.0,-71.0043854,42.2281752,419200.0,,,,,,,,,,,,,,,,,,,,
deputy chief jenkins named to lead police in braintree,REGIONAL,South,unknown,2012.0,-70.9936008,42.21179559999999,419200.0,,,,,,,,,,,,,,,,,,,,
abp. williams stuns no. bishop feehan,SPORTS,unknown,unknown,2017.0,-71.0043854,42.2281752,419200.0,,,,,,,,,,,,,,,,,,,,
express route to find child care,NEWS,Metro,unknown,2012.0,-71.2033622,42.1815845,413100.0,,,,,,,,,,,,,,,,,,,,
sex offender charged in prostitution,NEWS,Metro,unknown,2012.0,-71.2033622,42.1815845,413100.0,,,,,,,,,,,,,,,,,,,,
these are the ends,LIVING ARTS,unknown,unknown,2017.0,-71.2033622,42.1815845,413100.0,,,,,,,,,,,,,,,,,,,,
police seek ids of two in slay case,NEWS,Metro,unknown,2017.0,-71.2033622,42.1815845,413100.0,,,,,,,,,,,,,,,,,,,,
munch madness returns,LIVING ARTS,Food,unknown,2017.0,-71.2033622,42.1815845,413100.0,,,,,,,,,,,,,,,,,,,,
brown top priority in cranberry caucus protect mass. jobs,EDITORIAL OPINION,Letters,unknown,2012.0,-70.29624079999999,41.6687897,15300.0,,,,,,,,,,,,,,,,,,,,
new nike space themed shoes create ruckus in some cities,BUSINESS,unknown,unknown,2012.0,-76.95738539999999,38.9684528,805908.0,,,,,,,,,,,,,,,,,,,,
worries over europe ease bit,BUSINESS,unknown,unknown,2012.0,-71.2067871,42.3218479,374200.0,,,,,,,,,,,,,,,,,,,,
passage of violent offender bill urged,NEWS,Metro,unknown,2012.0,-71.1527476,42.47913519999999,333200.0,,,,,,,,,,,,,,,,,,,,
climate change plague with many innocent victims,EDITORIAL OPINION,Letters,By,2012.0,-72.2005059,42.1225482,813802.0,,,,,,,,,,,,,,,,,,,,
how the top 20 fared,SPORTS,School,unknown,2012.0,-71.0459906,42.4272933,341800.0,,,,,,,,,,,,,,,,,,,,
sting aims at teen prostitution,NEWS,Metro,unknown,2012.0,-71.04709369999999,42.4300124,341800.0,,,,,,,,,,,,,,,,,,,,
malden catholic cruises by prep,SPORTS,unknown,unknown,2012.0,-71.0459906,42.4272933,341800.0,,,,,,,,,,,,,,,,,,,,
ice chips,REGIONAL,North,unknown,2012.0,-71.0459906,42.4272933,341800.0,,,,,,,,,,,,,,,,,,,,
miaa neal retiring,SPORTS,unknown,unknown,2012.0,-71.0689787,42.3429145,70500.0,5460.0,3422.0,465.0,19.0,938.0,1.0,436.0,179.0,5460.0,4390.0,1070.0,7.0,T_White alone,South End,17362.0,3259.0,3998.0,4875.0,1410.0,White alone
regional school in quest for $62.4m renovation,REGIONAL,West,unknown,2012.0,-71.0700102,42.3418318,70500.0,5460.0,3422.0,465.0,19.0,938.0,1.0,436.0,179.0,5460.0,4390.0,1070.0,7.0,T_White alone,South End,17362.0,3259.0,3998.0,4875.0,1410.0,White alone
sox wives provide for room to grow,LIVING ARTS,unknown,unknown,2012.0,-71.0730214,42.3405435,70500.0,5460.0,3422.0,465.0,19.0,938.0,1.0,436.0,179.0,5460.0,4390.0,1070.0,7.0,T_White alone,South End,17362.0,3259.0,3998.0,4875.0,1410.0,White alone
students weather readings will aid race analyses,NEWS,Metro,unknown,2012.0,-71.0752808,42.3418149,70500.0,5460.0,3422.0,465.0,19.0,938.0,1.0,436.0,179.0,5460.0,4390.0,1070.0,7.0,T_White alone,South End,17362.0,3259.0,3998.0,4875.0,1410.0,White alone
orphans put reindeer in their sights,LIVING ARTS,unknown,unknown,2012.0,-71.06946119999999,42.3420596,70500.0,5460.0,3422.0,465.0,19.0,938.0,1.0,436.0,179.0,5460.0,4390.0,1070.0,7.0,T_White alone,South End,17362.0,3259.0,3998.0,4875.0,1410.0,White alone
taste of goodfellas,LIVING ARTS,unknown,unknown,2017.0,-71.0756059,42.3389581,70500.0,5460.0,3422.0,465.0,19.0,938.0,1.0,436.0,179.0,5460.0,4390.0,1070.0,7.0,T_White alone,South End,17362.0,3259.0,3998.0,4875.0,1410.0,White alone
solving the tv problem in dark living room,MAGAZINE,unknown,By Jaci Conry,2017.0,-71.0700102,42.3418318,70500.0,5460.0,3422.0,465.0,19.0,938.0,1.0,436.0,179.0,5460.0,4390.0,1070.0,7.0,T_White alone,South End,17362.0,3259.0,3998.0,4875.0,1410.0,White alone
kids csi evidence of great idea,EDITORIAL OPINION,Opinion,unknown,2012.0,-71.0508473,42.3340378,60800.0,3964.0,3630.0,43.0,11.0,183.0,1.0,46.0,50.0,3964.0,3858.0,106.0,1.0,T_White alone,South Boston,29139.0,1529.0,3887.0,2077.0,1285.0,White alone
for the pohlmans newton swim team is family affair,REGIONAL,West,unknown,2012.0,-71.2075289,42.3451469,373400.0,,,,,,,,,,,,,,,,,,,,
training in tandem,REGIONAL,West,unknown,2012.0,-71.2075289,42.3451469,373400.0,,,,,,,,,,,,,,,,,,,,
spring all stars,SPORTS,unknown,unknown,2012.0,-71.2075289,42.3451469,373400.0,,,,,,,,,,,,,,,,,,,,
bobby valentine courage,EDITORIAL OPINION,Editorial,unknown,2012.0,-71.121279,42.3421253,400200.0,,,,,,,,,,,,,,,,,,,,
greater boston author readings dec. 23 29,SUNDAY,Books,unknown,2012.0,-71.1105297,42.4183667,339100.0,,,,,,,,,,,,,,,,,,,,
charity begins at home,REALESTATE,unknown,unknown,2017.0,-71.1061639,42.4184296,339100.0,,,,,,,,,,,,,,,,,,,,
watchdogs on the alert,EDITORIAL OPINION,Editorial,unknown,2012.0,-71.0004064,42.39454240000001,981502.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,5.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
track perceived clout may deter casino rivals,NEWS,Metro,unknown,2012.0,-71.0004064,42.39454240000001,981502.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,5.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
panel begins effort to fight gambling addiction,NEWS,Metro,unknown,2012.0,-71.0004064,42.39454240000001,981502.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,5.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
casino panel must monitor racetrack pollution woes,EDITORIAL OPINION,Editorial,unknown,2012.0,-71.0004064,42.39454240000001,981502.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,5.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
gambling chief irks procasino lawmaker,NEWS,Metro,unknown,2012.0,-71.0004064,42.39454240000001,981502.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,5.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
state to expand pesticide spraying,NEWS,unknown,unknown,2012.0,-70.89523369999999,41.7223696,654100.0,,,,,,,,,,,,,,,,,,,,
terriers halt skid at seven,SPORTS,unknown,unknown,2012.0,-75.91797380000001,42.09868669999999,1400.0,,,,,,,,,,,,,,,,,,,,
question based on dangerous premise,EDITORIAL OPINION,Letters,unknown,2012.0,-70.8954626,42.5197473,204300.0,,,,,,,,,,,,,,,,,,,,
ambitious mass. emissions plan called lagging,NEWS,Metro,unknown,2012.0,-70.8954626,42.5197473,204300.0,,,,,,,,,,,,,,,,,,,,
sexual healing john hawkes plays paralyzed poet in the sessions,LIVING ARTS,unknown,unknown,2012.0,-70.8954626,42.5197473,204300.0,,,,,,,,,,,,,,,,,,,,
rallies represent true boston strong moment,EDITORIAL OPINION,Letters,unknown,2017.0,-70.8954626,42.5197473,204300.0,,,,,,,,,,,,,,,,,,,,
shoe brand puts its best foot forward,LIVING ARTS,unknown,unknown,2017.0,-70.89222629999999,42.5215254,204300.0,,,,,,,,,,,,,,,,,,,,
latin academy does it again,SPORTS,unknown,unknown,2012.0,-71.0845953,42.316119,82000.0,2815.0,172.0,2193.0,20.0,19.0,1.0,290.0,120.0,2815.0,2281.0,534.0,1.0,T_Black or African American alone,Roxbury,7137.0,22624.0,16633.0,3222.0,4917.0,Black or African American alone
gifts will help young mom daughter on road to new life,NEWS,Metro,unknown,2012.0,-70.9286609,42.5278731,210800.0,,,,,,,,,,,,,,,,,,,,
state representative joyce spiliotis dies at 65,NEWS,Metro,unknown,2012.0,-70.9286609,42.5278731,210800.0,,,,,,,,,,,,,,,,,,,,
wrangling over wind power,EDITORIAL OPINION,Letters,Gary Rucinski,2012.0,-70.7258633,42.195929,505200.0,,,,,,,,,,,,,,,,,,,,
parents urge changes to teacher hiring process,NEWS,Metro,unknown,2012.0,-71.03422359999999,42.3693317,50500.0,1857.0,1309.0,60.0,0.0,50.0,0.0,341.0,97.0,1857.0,861.0,996.0,1.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
lab troubles were isolated study finds,NEWS,unknown,unknown,2012.0,-71.1173733,42.3008676,110103.0,5460.0,2806.0,1089.0,42.0,395.0,2.0,820.0,306.0,5460.0,3714.0,1746.0,1.0,T_White alone,Roslindale,14014.0,5784.0,7255.0,987.0,1546.0,White alone
pianist returns to boston and to jazz,G,Living Arts,unknown,2012.0,-71.087395,42.34699,10500.0,3044.0,2163.0,322.0,5.0,405.0,1.0,73.0,75.0,3044.0,2753.0,291.0,3.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
an enticing entrancing pairing,LIVING ARTS,unknown,unknown,2017.0,-71.0869209,42.3462238,10500.0,3044.0,2163.0,322.0,5.0,405.0,1.0,73.0,75.0,3044.0,2753.0,291.0,3.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
trump border wall promise gets an extension,EDITORIAL OPINION,Letters,unknown,2017.0,-71.08418569999999,42.342941,10500.0,3044.0,2163.0,322.0,5.0,405.0,1.0,73.0,75.0,3044.0,2753.0,291.0,3.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
falmouth beach tussle reveals broader public access problem,EDITORIAL OPINION,Editorial,unknown,2012.0,-70.6491713,41.5587693,14900.0,,,,,,,,,,,,,,,,,,,,
with mild winter right whales arrive early whales return early to cape cod waters,NEWS,Metro,unknown,2012.0,-70.6711607,41.5242348,14900.0,,,,,,,,,,,,,,,,,,,,
road map to the future,REGIONAL,West,unknown,2012.0,-71.4890299,42.1567654,744200.0,,,,,,,,,,,,,,,,,,,,
tonic loses its fizz,NEWS,Metro,unknown,2012.0,-71.4890299,42.1567654,744200.0,,,,,,,,,,,,,,,,,,,,
gender wage gap in boston mirrors nationwide disparity,BUSINESS,unknown,unknown,2017.0,-71.4890299,42.1567654,744200.0,,,,,,,,,,,,,,,,,,,,
gender wage gap in boston mirrors nationwide disparity,BUSINESS,unknown,unknown,2017.0,-71.4890299,42.1567654,744200.0,,,,,,,,,,,,,,,,,,,,
illegal no more by executive order,EDITORIAL OPINION,Letters,unknown,2012.0,-71.0328284,42.3917638,160200.0,4043.0,1232.0,231.0,34.0,51.0,1.0,2256.0,238.0,4043.0,696.0,3347.0,1.0,T_Hispanic or Latino,,,,,,,
meals tax on ballot again in plymouth,REGIONAL,South,unknown,2012.0,-70.6672621,41.9584457,530300.0,,,,,,,,,,,,,,,,,,,,
for babc all in day work,SPORTS,unknown,unknown,2012.0,-71.1159787,42.40870169999999,339500.0,,,,,,,,,,,,,,,,,,,,
my dog not fat he big boned,G,Living Arts,unknown,2012.0,-71.1182729,42.4085371,339500.0,,,,,,,,,,,,,,,,,,,,
greater boston author readings jan. 15 21,LIVING ARTS,unknown,unknown,2017.0,-71.11166109999999,42.4123597,339500.0,,,,,,,,,,,,,,,,,,,,
campus angle,REGIONAL,West,unknown,2017.0,-71.1182729,42.4085371,339500.0,,,,,,,,,,,,,,,,,,,,
big target,REGIONAL,West,unknown,2012.0,-71.2236341,42.2736549,403100.0,,,,,,,,,,,,,,,,,,,,
welch wins with final round 67,SPORTS,unknown,unknown,2012.0,-71.2495096,42.1417442,411100.0,,,,,,,,,,,,,,,,,,,,
flaherty aborted coup,EDITORIAL OPINION,Editorial,unknown,2012.0,-71.0414881,42.38896769999999,160400.0,2716.0,1056.0,293.0,26.0,113.0,0.0,1040.0,188.0,2716.0,794.0,1922.0,3.0,T_Hispanic or Latino,,,,,,,
great graduates helen ngo chelsea high school,REGIONAL,North,unknown,2012.0,-71.04004739999999,42.4000032,160400.0,2716.0,1056.0,293.0,26.0,113.0,0.0,1040.0,188.0,2716.0,794.0,1922.0,3.0,T_Hispanic or Latino,,,,,,,
holes dog chewed in doorjamb can be filled,BUSINESS,unknown,unknown,2012.0,-71.0470567,42.3969811,160400.0,2716.0,1056.0,293.0,26.0,113.0,0.0,1040.0,188.0,2716.0,794.0,1922.0,3.0,T_Hispanic or Latino,,,,,,,
plenty of fins fans and fun at vineyard jawsfest,LIVING ARTS,unknown,unknown,2012.0,-70.645473,41.3804981,200400.0,,,,,,,,,,,,,,,,,,,,
taylor family marks mom 90th,LIVING ARTS,unknown,unknown,2012.0,-70.74475009999999,41.3431688,200400.0,,,,,,,,,,,,,,,,,,,,
the man who stares at goat,LIVING ARTS,unknown,unknown,2012.0,-70.80078639999999,41.3352369,200400.0,,,,,,,,,,,,,,,,,,,,
don ask don tell,EDITORIAL OPINION,Editorial,unknown,2012.0,-71.1265469,42.28319159999999,110403.0,4309.0,2539.0,1022.0,14.0,115.0,4.0,412.0,203.0,4309.0,3307.0,1002.0,1.0,T_White alone,Roslindale,14014.0,5784.0,7255.0,987.0,1546.0,White alone
childs allegiance to gop scrutinized,NEWS,Metro,unknown,2012.0,-71.1211635,42.33176419999999,400700.0,,,,,,,,,,,,,,,,,,,,
medford runner crucial to team win,REGIONAL,North,unknown,2012.0,-71.1258974,42.3301319,400700.0,,,,,,,,,,,,,,,,,,,,
residents squawk about turkeys,NEWS,Metro,unknown,2012.0,-71.1214099,42.3337251,400700.0,,,,,,,,,,,,,,,,,,,,
raising the bar,REGIONAL,West,unknown,2012.0,-71.1999299,42.3758999,370101.0,,,,,,,,,,,,,,,,,,,,
miaa won hurry new playoff proposal,SPORTS,unknown,unknown,2012.0,-71.0350852,42.3809511,50101.0,5115.0,2984.0,208.0,31.0,293.0,0.0,1295.0,304.0,5115.0,1975.0,3140.0,1.0,T_Hispanic or Latino,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
john g. brooks championed legal services for the poor at 98,NEWS,Metro,unknown,2012.0,-71.14497399999999,42.375208,370300.0,,,,,,,,,,,,,,,,,,,,
don put wooden fence posts in concrete,REALESTATE,unknown,unknown,2012.0,-71.15761630000002,42.3756908,370300.0,,,,,,,,,,,,,,,,,,,,
diamond in the rough,LIVING ARTS,unknown,unknown,2017.0,-71.1647277,42.36301419999999,370300.0,,,,,,,,,,,,,,,,,,,,
drug sex ring alleged after police raid house,NEWS,Metro,unknown,2012.0,-71.0655398,42.3611203,20200.0,3649.0,3160.0,127.0,3.0,239.0,0.0,46.0,74.0,3649.0,3475.0,174.0,1.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
former revere mayor named to sjc position,REGIONAL,North,unknown,2012.0,-70.9916679,42.4136925,170501.0,3435.0,2664.0,155.0,11.0,191.0,0.0,299.0,115.0,3435.0,2621.0,814.0,1.0,T_White alone,,,,,,,
passion for the small and local,LIVING ARTS,unknown,unknown,2012.0,-71.0744821,42.3426443,70600.0,2240.0,1902.0,96.0,3.0,130.0,1.0,49.0,59.0,2240.0,2126.0,114.0,1.0,T_White alone,South End,17362.0,3259.0,3998.0,4875.0,1410.0,White alone
still no justice done in case of gaming panel pick,EDITORIAL OPINION,Letters,unknown,2012.0,-81.5157535,27.6648274,15702.0,,,,,,,,,,,,,,,,,,,,
big man on this campus,SPORTS,unknown,unknown,2017.0,-81.5157535,27.6648274,15702.0,,,,,,,,,,,,,,,,,,,,
conn. to review nstar merger with northeast,BUSINESS,unknown,unknown,2012.0,-73.087749,41.6032207,360300.0,,,,,,,,,,,,,,,,,,,,
should massachusetts reduce its sales tax rate,REGIONAL,West,unknown,2017.0,-73.087749,41.6032207,360300.0,,,,,,,,,,,,,,,,,,,,
officer two others pull workers from fire,NEWS,Metro,unknown,2012.0,-71.0874326,42.3902048,350104.0,,,,,,,,,,,,,,,,,,,,
silent faust scored for gamers film fans,LIVING ARTS,unknown,unknown,2012.0,-71.1224952,42.3426766,400400.0,,,,,,,,,,,,,,,,,,,,
iffboston lineup is breath of fresh air for film lovers,LIVING ARTS,unknown,unknown,2017.0,-71.1224952,42.3426766,400400.0,,,,,,,,,,,,,,,,,,,,
in remembrance,NEWS,Metro,unknown,2017.0,-71.1243937,42.3414939,400400.0,,,,,,,,,,,,,,,,,,,,
stigma of hiv keeps thousands silent,NEWS,Metro,unknown,2012.0,-70.9539453,42.1761037,422200.0,,,,,,,,,,,,,,,,,,,,
3.2m in mass. have had data lost stolen,BUSINESS,unknown,unknown,2012.0,-70.9539453,42.1761037,422200.0,,,,,,,,,,,,,,,,,,,,
flu outbreak hitting mass. early and hard,NEWS,unknown,unknown,2012.0,-70.9539453,42.1761037,422200.0,,,,,,,,,,,,,,,,,,,,
boston is top donor city for democrat,NEWS,Metro,unknown,2012.0,-71.29238769999999,42.296797,404400.0,,,,,,,,,,,,,,,,,,,,
audit raps wellesley schools finances,NEWS,Metro,unknown,2012.0,-71.29238769999999,42.296797,404400.0,,,,,,,,,,,,,,,,,,,,
key conditions must be met to balance privacy shared data,EDITORIAL OPINION,Letters,unknown,2012.0,-71.266333,42.4628385,358600.0,,,,,,,,,,,,,,,,,,,,
town celebrating as new school takes shape,REGIONAL,South,unknown,2012.0,-70.7415997,42.1087031,506102.0,,,,,,,,,,,,,,,,,,,,
abroad in the bay state,REGIONAL,West,unknown,2017.0,-70.7415997,42.1087031,506102.0,,,,,,,,,,,,,,,,,,,,
trio are united until college starts,REGIONAL,North,unknown,2012.0,-71.0630455,42.4267023,341500.0,,,,,,,,,,,,,,,,,,,,
coast guard saves from sinking vessels,NEWS,Metro,unknown,2012.0,-70.8328063,41.6130434,990000.0,,,,,,,,,,,,,,,,,,,,
steward to acquire stoughton n.e. sinai,BUSINESS,unknown,unknown,2012.0,-71.0988299,42.1445799,456200.0,,,,,,,,,,,,,,,,,,,,
worcester diocese must obey state fair housing laws,EDITORIAL OPINION,Editorial,unknown,2012.0,-71.0824192,42.2880432,100100.0,5510.0,455.0,3910.0,25.0,53.0,4.0,809.0,254.0,5510.0,3907.0,1603.0,2.0,T_Black or African American alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
homeless families count rises,NEWS,Metro,unknown,2017.0,-71.0904097,42.2884667,100100.0,5510.0,455.0,3910.0,25.0,53.0,4.0,809.0,254.0,5510.0,3907.0,1603.0,2.0,T_Black or African American alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
critique of state emissions plan starts key dialogue,EDITORIAL OPINION,Letters,unknown,2012.0,-71.396725,42.0834313,442202.0,,,,,,,,,,,,,,,,,,,,
just 16 green has set his stroke for next olympics,REGIONAL,South,unknown,2012.0,-71.3038481,41.9396865,631200.0,,,,,,,,,,,,,,,,,,,,
onion tart,LIVING ARTS,Food,unknown,2012.0,-71.0554946,42.3652089,30200.0,1665.0,1580.0,8.0,7.0,37.0,1.0,10.0,22.0,1665.0,1596.0,69.0,3.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
reality tv star likes to sample local cuisine,SUNDAY,Travel,unknown,2017.0,-71.0554946,42.3652089,30200.0,1665.0,1580.0,8.0,7.0,37.0,1.0,10.0,22.0,1665.0,1596.0,69.0,3.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
luke pell moves on from the bachelorette,LIVING ARTS,unknown,unknown,2017.0,-71.0554946,42.3652089,30200.0,1665.0,1580.0,8.0,7.0,37.0,1.0,10.0,22.0,1665.0,1596.0,69.0,3.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
police search home of missing bc student,NEWS,Metro,unknown,2012.0,-71.1739427,42.3395415,373500.0,,,,,,,,,,,,,,,,,,,,
riders blast fare service plans,NEWS,Metro,unknown,2012.0,-71.1883939,42.345937,373500.0,,,,,,,,,,,,,,,,,,,,
in the chaos that ensued lawyers and judges heroically seized the moment,EDITORIAL OPINION,Letters,unknown,2017.0,-71.1940779,42.3418186,373500.0,,,,,,,,,,,,,,,,,,,,
bob holmes school picks,SPORTS,unknown,unknown,2012.0,-71.1093564,42.3064583,120201.0,3439.0,2186.0,596.0,18.0,118.0,0.0,374.0,147.0,3439.0,2639.0,800.0,2.0,T_White alone,Jamaica Plain,21463.0,4511.0,8664.0,3042.0,2335.0,White alone
diners visits eastie,LIVING ARTS,unknown,unknown,2012.0,-71.1053762,42.3087895,120201.0,3439.0,2186.0,596.0,18.0,118.0,0.0,374.0,147.0,3439.0,2639.0,800.0,2.0,T_White alone,Jamaica Plain,21463.0,4511.0,8664.0,3042.0,2335.0,White alone
russians who have called newton home,REGIONAL,West,unknown,2012.0,-71.19227959999999,42.3298462,373800.0,,,,,,,,,,,,,,,,,,,,
should it stay or should it go,BUSINESS,unknown,by kathleen pierce globe correspondent,2012.0,-71.1948255,42.3300503,373800.0,,,,,,,,,,,,,,,,,,,,
piping plover patience at the beach,EDITORIAL OPINION,Editorial,unknown,2012.0,-70.0532913,41.9830785,10208.0,,,,,,,,,,,,,,,,,,,,
appointment award,LIVING ARTS,unknown,unknown,2012.0,-71.3090972,42.3510169,367200.0,,,,,,,,,,,,,,,,,,,,
film puts focus on rise in opiate drug addictions,REGIONAL,South,unknown,2012.0,-70.9441174,42.1812027,422302.0,,,,,,,,,,,,,,,,,,,,
letters to the editor,MAGAZINE,unknown,unknown,2012.0,-71.17198069999999,42.27503170000001,130402.0,4637.0,3858.0,207.0,4.0,389.0,3.0,102.0,74.0,4637.0,4337.0,300.0,2.0,T_White alone,West Roxbury,20918.0,3312.0,3567.0,2451.0,1313.0,White alone
happy birthday in braille,LIVING ARTS,Food,unknown,2017.0,-71.1648771,42.2768235,130402.0,4637.0,3858.0,207.0,4.0,389.0,3.0,102.0,74.0,4637.0,4337.0,300.0,2.0,T_White alone,West Roxbury,20918.0,3312.0,3567.0,2451.0,1313.0,White alone
three lost boys found on northborough trail,NEWS,Metro,unknown,2012.0,-71.6411997,42.3195556,740200.0,,,,,,,,,,,,,,,,,,,,
inequities must be addressed to curb bay state revolt,EDITORIAL OPINION,Letters,unknown,2012.0,-71.0119948,42.4084302,170601.0,5105.0,3733.0,143.0,15.0,191.0,0.0,849.0,174.0,5105.0,3590.0,1515.0,1.0,T_White alone,,,,,,,
catherine greig gets years voices no regret,NEWS,Metro,unknown,2012.0,-71.3837997,41.8925423,10900.0,,,,,,,,,,,,,,,,,,,,
shoppers celebrate spending locally,NEWS,Metro,unknown,2012.0,-71.1143197,42.3125512,120103.0,1508.0,1321.0,55.0,2.0,54.0,0.0,20.0,56.0,1508.0,1431.0,77.0,1.0,T_White alone,Jamaica Plain,21463.0,4511.0,8664.0,3042.0,2335.0,White alone
baby please don go,EDITORIAL OPINION,Opinion,By Farah Stockman,2012.0,-99.9018131,31.9685988,950100.0,,,,,,,,,,,,,,,,,,,,
fda publishes then pulls list of 75 providers that got drugs,NEWS,Metro,unknown,2012.0,-71.4161565,42.279286,383400.0,,,,,,,,,,,,,,,,,,,,
semon is gop best choice in 5th congressional district,EDITORIAL OPINION,Editorial,unknown,2012.0,-71.2271531,42.4473497,358400.0,,,,,,,,,,,,,,,,,,,,
milton fantasy game producers get extraordinary new kitchen,MAGAZINE,unknown,By Marni Elyse Katz,2012.0,-71.23027739999999,42.4466231,358400.0,,,,,,,,,,,,,,,,,,,,
cumberland gas app offers cent discount,BUSINESS,unknown,Scott Kirsner,2012.0,-71.1539045,42.3420765,401.0,5672.0,4244.0,144.0,6.0,1032.0,1.0,117.0,128.0,5672.0,5385.0,287.0,1.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
